codigo_activo_excel,descripcion_excel,codigo_padre_excel,grupo_activos,area,criticalidad,sector_raiz_codigo,sector_codigo_derivado,sector_nombre_derivado,nivel_profundidad,es_raiz_sector,es_lgc,es_hoja,cantidad_hijos,incluir_en_catalogo_manual,motivo_exclusion
PR-PLYMP-CHD-CA02,CENTRAL HIDRAULICA CALADOR 2,PR-PLYMP-CDR-CA02,PR-CHD CLD,PTA RIC - R8 RS,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-CA03,CENTRAL HIDRAULICA CALADOR 3,PR-PLYMP-CDR-CA03,PR-CHD CLD,PTA RIC - R8 RS,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV01,CENTRAL HIDRAULICA <RVC-1>,PR-PLYMP-PTV-CAM01,PR-CHD PTV,PTA RIC - R9 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV02,CENTRAL HIDRAULICA <RVC-2>,PR-PLYMP-PTV-CAM02,PR-CHD PTV,PTA RIC - R9 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV04,CENTRAL HIDRAULICA <RVC-4>,PR-PLYMP-PTV-CAM04,PR-CHD PTV,PTA RIC - R9 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV06,CENTRAL HIDRAULICA <RVC-6>,PR-PLYMP-PTV-CAM06,PR-CHD PTV,PTA RIC - R9 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV07,CENTRAL HIDRAULICA <RVC-7>,PR-PLYMP-PTV-CAM07,PR-CHD PTV,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV08,CENTRAL HIDRAULICA <RVC-8>,PR-PLYMP-PTV-CAM08,PR-CHD PTV,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV09,CENTRAL HIDRAULICA <RVC-9>,PR-PLYMP-PTV-CAM09,PR-CHD PTV,PTA RIC - R8 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CHD-PTV10,CENTRAL HIDRAULICA <RVC-10>,PR-PLYMP-PTV-CAM10,PR-CHD PTV,PTA RIC - R8 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CNT-CBS02,CINTA TRANSP. CBS 2,PR-PLYMP-SLO-DMP02,PR-CNT CBS02,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,2,,
PR-PLYMP-CNT-CBS03,CINTA TRANSP. CBS 3,PR-PLYMP-SLO-DMP03,PR-CNT CBS03,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,2,,
PR-PLYMP-CNT-CBS12,CINTA TRANSP. CBS 12,PR-PLYMP-SLO-DMP12,PR-CNT CBS12,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,2,,
PR-PLYMP-CNT-CBSC16,CINTA TRANSP. BAJO CELDA 16 CBC-16,PR-PLYMP-SLO-DMP16,PR-CNT CBS16,PTA RIC - R8 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,2,,
PR-PLYMP-CNT-CBSKW2,CINTA TRANSP. CBS KW-2 <SUR>,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-CNT CBS KW-2,PTA RIC - R7 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,NO,2,,
PR-PLYMP-CNT-CBSKW4,CINTA TRANSP. CBS KW-4 <NORTE,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-CNT CBS KW-4,PTA RIC - R7 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,NO,2,,
PR-PLYMP-CNT-CBVC16,CINTA TRANSP. BAJO VOLCABLE CELDA 16,PR-PLYMP-SLO-DMP16,PR-CNT CBV C16,PTA RIC - R8 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CNT-CLD1,CINTA TRANSP. PORTATIL 1 CALADO,PR-PLYMP-LGC-CALADORES,PR-CNT-CLD1,PTA RIC - R8 RS,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-CNT-CLD2,CINTA TRANSP. PORTATIL 2 CALADO,PR-PLYMP-LGC-CALADORES,PR-CNT-CLD2,PTA RIC - R8 RS,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-CNT-CLD3,CINTA TRANSP. PORTATIL 3 CALADO,PR-PLYMP-LGC-CALADORES,PR-CNT-CLD3,PTA RIC - R8 RS,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-CNT-CRU2,CINTA TRANSP. CRUCERO 2,PR-PLYMP-LGC-CINTAS TRANSP,PR-CNT-CRU2,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-CNT-CSG3,CINTA TRANSP. CSG-3,PR-PLYMP-LGC-CINTAS TRANSP,PR-CNT-CSG3,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-CNT-CSS02,CINTA TRANSP. CSS 2,PR-PLYMP-SLO-DMP02,PR-CNT-CSS02,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,1,,
PR-PLYMP-CNT-CSS03,CINTA TRANSP. CSS 3,PR-PLYMP-SLO-DMP03,PR-CNT-CSS03,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,1,,
PR-PLYMP-CNT-CSS12,CINTA TRANSP. CSS 12,PR-PLYMP-SLO-DMP12,PR-CNT-CSS12,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,1,,
PR-PLYMP-CNT-CSSC16,CINTA TRANSP. SOBRE CELDA 16 CSC-16,PR-PLYMP-SLO-DMP16,PR-CNT-CSSC16,PTA RIC - R8 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,NO,1,,
PR-PLYMP-CNT-CSSKW1,CINTA TRANSP. CSS KW-1 <SUR>,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-CNT-CSSKW1,PTA RIC - R7 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,NO,1,,
PR-PLYMP-CNT-CSSKW3,CINTA TRANSP. CSS KW-3 <NORTE>,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-CNT-CSSKW3,PTA RIC - R7 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,NO,1,,
PR-PLYMP-CRB-CR1,CRIBA DE PRELIMPIEZA COLZA-CAMELINA 1,PR-PLYMP-LGC-PRELIMPIEZA,PR-CRB PRL1,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS02-1,CARRO INFERIOR Nº 1 CINTA BAJO CELDA 02,PR-PLYMP-CNT-CBS02,PR-CRR INF,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS02-2,CARRO INFERIOR Nº 2 CINTA BAJO CELDA 02,PR-PLYMP-CNT-CBS02,PR-CRR INF,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS12-1,CARRO INFERIOR Nº 1 CINTA BAJO CELDA 12,PR-PLYMP-CNT-CBS12,PR-CRR INF,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS12-2,CARRO INFERIOR Nº 2 CINTA BAJO CELDA 12,PR-PLYMP-CNT-CBS12,PR-CRR INF,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS16-1,CARRO INFERIOR Nº 1 CINTA BAJO CELDA 16,PR-PLYMP-CNT-CBSC16,PR-CRR INF,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS16-2,CARRO INFERIOR Nº 2 CINTA BAJO CELDA 16,PR-PLYMP-CNT-CBSC16,PR-CRR INF,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS3N,CARRO INFERIOR NORTE CINTA BAJO CELDA 03,PR-PLYMP-CNT-CBS03,PR-CRR INF,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBS3S,CARRO DISTRIBUIDOR 2 CBS3 <S>,PR-PLYMP-CNT-CBS03,PR-CRR DST,PTA RIC - R9 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CBSKW2-1,CARRO INFERIOR Nº 1 CBSKW-2,PR-PLYMP-CNT-CBSKW2,PR-CRR INF,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CRR-CBSKW2-2,CARRO INFERIOR Nº 2 CBSKW-2,PR-PLYMP-CNT-CBSKW2,PR-CRR INF,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CRR-CBSKW4-1,CARRO INFERIOR Nº 1 CBSKW-4,PR-PLYMP-CNT-CBSKW4,PR-CRR INF,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CRR-CBSKW4-2,CARRO INFERIOR Nº 2 CBSKW-4,PR-PLYMP-CNT-CBSKW4,PR-CRR INF,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CRR-CSS02,CARRO DISTRIBUIDOR CINTA SOBRE CELDA 02,PR-PLYMP-CNT-CSS02,PR-CRR DST,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CSS03,CARRO DISTRIBUIDOR CINTA SOBRE CELDA 03,PR-PLYMP-CNT-CSS03,PR-CRR DST,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CSS12,CARRO DISTRIBUIDOR CINTA SOBRE CELDA 12,PR-PLYMP-CNT-CSS12,PR-CRR DST,PTA RIC - R7 RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CSS16,CARRO DISTRIBUIDOR CINTA SOBRE CELDA 16,PR-PLYMP-CNT-CSSC16,PR-CRR DST,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-CRR-CSSKW1,CARRO DISTRIBUIDOR CKW-1,PR-PLYMP-CNT-CSSKW1,PR-CRR DST,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-CRR-CSSKW3,CARRO DISTRIBUIDOR CKW-3,PR-PLYMP-CNT-CSSKW3,PR-CRR DST,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV01,DESPARRAMADOR SEMILLA SV-Nº 1,PR-PLYMP-SLO-SVKW01,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV02,DESPARRAMADOR SEMILLA SV-Nº 2,PR-PLYMP-SLO-SVKW02,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV03,DESPARRAMADOR SEMILLA SV-Nº 3,PR-PLYMP-SLO-SVKW03,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV04,DESPARRAMADOR SEMILLA SV-Nº 4,PR-PLYMP-SLO-SVKW04,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV05,DESPARRAMADOR SEMILLA SV-Nº 5,PR-PLYMP-SLO-SVKW05,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV06,DESPARRAMADOR SEMILLA SV-Nº 6,PR-PLYMP-SLO-SVKW06,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV07,DESPARRAMADOR SEMILLA SV-Nº 7,PR-PLYMP-SLO-SVKW07,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV08,DESPARRAMADOR SEMILLA SV-Nº 8,PR-PLYMP-SLO-SVKW08,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV09,DESPARRAMADOR SEMILLA SV-Nº 9,PR-PLYMP-SLO-SVKW09,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-DSP-SV10,DESPARRAMADOR SEMILLA SV-Nº10,PR-PLYMP-SLO-SVKW10,PR-DSP SKW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-FLT-FMKW,FILTRO DE MANGA SILOS KEPLER WEBER,PR-PLYMP-SAP-FMKW,PR-SAP FMKW,PTA RIC - R8 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-GLL-SE01C16,GUILLOTINA MECANICA SILO EXPEDICION 01 CELDA 16,PR-PLYMP-SLO-SE01N,PR-GLL MEC,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-GLL-SE02C16-N,GUILLOTINA MECANICA LADO NORTE SILO EXPEDICION 02 <S> CELDA 16,PR-PLYMP-SLO-SE02S,PR-GLL MEC,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-GLL-SE02C16-S,GUILLOTINA MECANICA LADO SUR SILO EXPEDICION 02 <S> CELDA 16,PR-PLYMP-SLO-SE02S,PR-GLL MEC,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,4,NO,NO,SI,0,,
PR-PLYMP-GNR-GPR,GRUPO ELECTRÓGENO PLAYA RICARDONE,PR-PLYMP-LGC-PLAYA Y MP,PR-GRN EXT,PTA RIC - R10 RC,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,NO,SI,0,,
PR-PLYMP-HOM-SKW-1,HOMOGENEIZADOR SILO KW 1,PR-PLYMP-SLO-SVKW01,PR-HOM KW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-HOM-SKW-5,HOMOGENEIZADOR SILO KW 5,PR-PLYMP-SLO-SVKW05,PR-HOM KW,PTA RIC - R7 RM,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-LDV-LS03E,LINEA DE VIDA INTERIOR SILO 03 ESTE LDV-HOR-833,PR-PLYMP-SLO-DMP03,PR-LDV SILO 03,PTA RIC - RV,,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-LDV-LS03O,LINEA DE VIDA INTERIOR SILO 03 OESTE LDV-HOR-834,PR-PLYMP-SLO-DMP03,PR-LDV SILO 03,PTA RIC - RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-LDV-LS04E,LINEA DE VIDA INTERIOR SILO 04 ESTE LDV-HOR-835,PR-PLYMP-SLO-DMP04,PR-LDV SILO 04,PTA RIC - RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-LDV-LS04O,LINEA DE VIDA INTERIOR SILO 04 OESTE LDV-HOR-836,PR-PLYMP-SLO-DMP04,PR-LDV SILO 04,PTA RIC - RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-LDV-LS05E,LINEA DE VIDA INTERIOR SILO 05 ESTE LDV-HOR-837,PR-PLYMP-SLO-DMP05,PR-LDV SILO 05,PTA RIC - RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-LDV-LS05O,LINEA DE VIDA INTERIOR SILO 05 OESTE LDV-HOR-838,PR-PLYMP-SLO-DMP05,PR-LDV SILO 05,PTA RIC - RV,B,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,3,NO,NO,SI,0,,
PR-PLYMP-LGC-BASCULAS,LOGICO BASCULAS,,PR-LOGICO,PTA RIC - R9 RV,C,PR-PLYMP-LGC-BASCULAS,PLYMP,BASCULAS,0,SI,SI,SI,0,,
PR-PLYMP-LGC-CALADO ACEITE,LOGICO CALADO ACEITE,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC – R7 RS,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,SI,0,,
PR-PLYMP-LGC-CALADORES,LOGICO CALADORES,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC – R7 RS,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,7,,
PR-PLYMP-LGC-CINTAS TRANSP,LOGICO CINTAS TRANSPORTADORAS PLYMP,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R7 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,2,,
PR-PLYMP-LGC-NORIAS,LOGICO NORIAS PLYMP,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R7 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,16,,
PR-PLYMP-LGC-PLATAFORMAS VOLC,LOGICO PLATAFORMAS VOLCABLES,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R9 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,8,,
PR-PLYMP-LGC-PLAYA DE CAMIONES,LOGICO PLAYA DE CAMIONES,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R9 RV,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,5,,
PR-PLYMP-LGC-PLAYA Y MP,LOGICO PLAYA Y MATERIA PRIMA,PLANTA RICARDONE,PR-SECTOR,PTA RIC - R7 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,0,SI,SI,NO,23,,
PR-PLYMP-LGC-PRELIMPIADORES,LOGICO PRELIMPIADORES PLYMP,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R7 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,9,,
PR-PLYMP-LGC-PRELIMPIEZA,LOGICO PRELIMPIEZA PLYMP,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R7 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,10,,
PR-PLYMP-LGC-REDLERS,LOGICO REDLERS PLYMP,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R7 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,23,,
PR-PLYMP-LGC-ROSCAS,LOGICO ROSCAS,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R9 RV,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,17,,
PR-PLYMP-LGC-SILOS CELDA,LOGICO SILOS CELDA,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R9 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,7,,
PR-PLYMP-LGC-SILOS CHIEF,LOGICO SILOS CHIEF,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R9 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,10,,
PR-PLYMP-LGC-SILOS KEPLER WEB,LOGICO SILOS KEPLER WEBER,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R7 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,26,,
PR-PLYMP-LGC-SIST ASP PLYMP,LOGICO SISTEMAS DE ASPIRACION DE PLAYA Y MATERIA PRIMA,PR-PLYMP-LGC-PLAYA Y MP,PR-LOGICO,PTA RIC - R8 RM,C,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,SI,NO,7,,
PR-PLYMP-MEL-MEPL,MALACATE ELECTRICO TRABAJOS DE POZOS DE NORIAS,PR-PLYMP-LGC-PLAYA Y MP,PR-MEL-MEPL,PTA RIC - R7 RM,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,1,NO,NO,SI,0,,
PR-PLYMP-NOR-N02,NORIA N-02,PR-PLYMP-LGC-NORIAS,PR-PLYMP-NOR-N02,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-NOR-N03,NORIA N-03,PR-PLYMP-LGC-NORIAS,PR-PLYMP-NOR-N03,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-NOR-N04,NORIA N-04,PR-PLYMP-LGC-NORIAS,PR-PLYMP-NOR-N04,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-NOR-N05,NORIA N-05,PR-PLYMP-LGC-NORIAS,PR-PLYMP-NOR-N05,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
PR-PLYMP-NOR-N06,NORIA N-06,PR-PLYMP-LGC-NORIAS,PR-PLYMP-NOR-N06,PTA RIC - R9 RV,A,PR-PLYMP-LGC-PLAYA Y MP,PLYMP,PLAYA Y MATERIA PRIMA,2,NO,NO,SI,0,,
