estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,tipo_resolucion,ancestro_usado,cluster_element_ids,element_id_destino,btz_slot_sugerido,cluster_mode,motivo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,motivo_revision
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA04,ALIMENTADOR GA04 | Grupo: PP-ALM ALIM GRANULADOR,318,4,318,PP-GRN-GRN-G04,PP-GRN-GRN-G04,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G04,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G04,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G04 > PP-GRN-ALM-GA04,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G05,GRANULADOR G05 | Grupo: PP-GRN GRANULADOR,319,3,319,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G05,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA05,ALIMENTADOR GA05 | Grupo: PP-ALM ALIM GRANULADOR,320,4,320,PP-GRN-GRN-G05,PP-GRN-GRN-G05,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G05,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G05,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G05 > PP-GRN-ALM-GA05,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G06,GRANULADOR G06 | Grupo: PP-GRN GRANULADOR,321,3,321,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G06,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA06,ALIMENTADOR GA06 | Grupo: PP-ALM ALIM GRANULADOR,322,4,322,PP-GRN-GRN-G06,PP-GRN-GRN-G06,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G06,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G06,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G06 > PP-GRN-ALM-GA06,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G07,GRANULADOR G07 | Grupo: PP-GRN GRANULADOR,323,3,323,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G07,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA07,ALIMENTADOR GA07 | Grupo: PP-ALM ALIM GRANULADOR,324,4,324,PP-GRN-GRN-G07,PP-GRN-GRN-G07,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G07,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G07,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G07 > PP-GRN-ALM-GA07,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G08,GRANULADOR G08 | Grupo: PP-GRN GRANULADOR,325,3,325,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G08,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA08,ALIMENTADOR GA08 | Grupo: PP-ALM ALIM GRANULADOR,326,4,326,PP-GRN-GRN-G08,PP-GRN-GRN-G08,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G08,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G08,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G08 > PP-GRN-ALM-GA08,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G09,GRANULADOR G09 | Grupo: PP-GRN GRANULADOR,327,3,327,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G09,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA09,ALIMENTADOR GA09 | Grupo: PP-ALM ALIM GRANULADOR,328,4,328,PP-GRN-GRN-G09,PP-GRN-GRN-G09,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G09,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G09,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G09 > PP-GRN-ALM-GA09,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G10,GRANULADOR G10 | Grupo: PP-GRN GRANULADOR,329,3,329,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G10,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA10,ALIMENTADOR GA10 | Grupo: PP-ALM ALIM GRANULADOR,330,4,330,PP-GRN-GRN-G10,PP-GRN-GRN-G10,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G10,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G10,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G10 > PP-GRN-ALM-GA10,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G11,GRANULADOR G11 | Grupo: PP-GRN GRANULADOR,331,3,331,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G11,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA11,ALIMENTADOR GA11 | Grupo: PP-ALM ALIM GRANULADOR,332,4,332,PP-GRN-GRN-G11,PP-GRN-GRN-G11,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G11,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G11,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G11 > PP-GRN-ALM-GA11,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G12,GRANULADOR G12 | Grupo: PP-GRN GRANULADOR,333,3,333,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G12,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA12,ALIMENTADOR GA12 | Grupo: PP-ALM ALIM GRANULADOR,334,4,334,PP-GRN-GRN-G12,PP-GRN-GRN-G12,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G12,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G12,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G12 > PP-GRN-ALM-GA12,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-RDL-R21,REDLER R21 BAJO GRANULADORES | Grupo: PP-REDLER R21,335,3,335,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-RDL-R21,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-LGC-EQUIPOS,EQUIPO LOGICOS ZONAS DE SUPERVISORES PLANTA PUERTO | Grupo: PP-LOGICO,582,2,582,PP,,,PP,PP > PP-LGC-EQUIPOS LOGICOS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-LGC-RUTAS,RUTAS DE LUBRICACION | Grupo: PP-LOGICO,587,3,587,PP-LGC-EQUIPOS LOGICOS,PP-LGC-EQUIPOS,PP-LGC-EQUIPOS,PP > PP-LGC-EQUIPOS LOGICOS,PP > PP-LGC-EQUIPOS LOGICOS > PP-LGC-RUTAS DE LUBRICACION,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-LGC-ZONA,EQUIPOS DE ZONA ELECTRICA P1 | Grupo: PP-LOGICO,589,3,589,PP-LGC-EQUIPOS LOGICOS,PP-LGC-EQUIPOS,PP-LGC-EQUIPOS,PP > PP-LGC-EQUIPOS LOGICOS,PP > PP-LGC-EQUIPOS LOGICOS > PP-LGC-ZONA ELE P1,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-LGC-MAQUINARIAS,MAQUINARIAS DE PLANTA PUERTO | Grupo: PP-MAQUINARIAS,599,2,599,PP,,,PP,PP > PP-LGC-MAQUINARIAS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-MQN-BRR-BARREDORA,BARREDORA NILFISK MODELO SR1601 NRO SERIE 181000022 | Grupo: PP-BARREDORA SR1601,600,3,600,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS > PP-MQN-BRR-BARREDORA SR1601,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-MQN-PLM-PALA,PALA MECANICA CASE W20F | Grupo: PP-PALA MEC CASE W20F,601,3,601,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS > PP-MQN-PLM-PALA CASE W20F,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-TLL-AUT-AELV,AUTOELEVADOR TOYOTA TALLER MODELO: 628FD25 (Nº INT 1546) | Grupo: PP-AUT TOYOTA TALLER,602,3,602,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS > PP-TLL-AUT-AELV TOYOTA,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 3 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-LGC-SUB,CONJUNTO DE SUB ESTACIONES TRANSFORMADORAS | Grupo: PP-SECTOR,605,2,605,PP,,,PP,PP > PP-LGC-SUB ESTACIONES TRANF,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-ET-CABINA,SUB ESTACION TRANSFORMADORA CABINA DE ENTRADA | Grupo: PP-ET-CABINA ENTRADA GRAL,606,3,606,PP-LGC-SUB ESTACIONES TRANF,PP-LGC-SUB,PP-LGC-SUB,PP > PP-LGC-SUB ESTACIONES TRANF,PP > PP-LGC-SUB ESTACIONES TRANF > PP-ET-CABINA ENTRADA GRAL,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 2 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-ET-SULFACID,SUB ESTACION TRANSFORMADORA SULFACID | Grupo: PP-ET-SULFACID,608,3,608,PP-LGC-SUB ESTACIONES TRANF,PP-LGC-SUB,PP-LGC-SUB,PP > PP-LGC-SUB ESTACIONES TRANF,PP > PP-LGC-SUB ESTACIONES TRANF > PP-ET-SULFACID,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-LGC-VEHICULOS,VEHICULOS DE PLANTA PUERTO | Grupo: PP-VEHICULOS,609,2,609,PP,,,PP,PP > PP-LGC-VEHICULOS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-ADM-ATM-TOY,AUTOMOVIL TOYOTA COROLLA 1.8 (JYL322) | Grupo: PP-AUTO TOYOTA COROLLA,610,3,610,PP-LGC-VEHICULOS,PP-LGC-VEHICULOS,PP-LGC-VEHICULOS,PP > PP-LGC-VEHICULOS,PP > PP-LGC-VEHICULOS > PP-ADM-ATM-TOY,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-PRP-EDF-SUPERVISORIO,OFICINA DE SUPERVISORIO | Grupo: PP-EDIFICIO,700,2,700,PP,,,PP,PP > PP-PRP-EDF-SUPERVISORIO,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-PRP-INCENDIO,CENTRAL DE SISTEMA DE DETECCION DE INCENDIO | Grupo: PP-PRP-INCEND,701,3,701,PP-PRP-EDF-SUPERVISORIO,PP-PRP-EDF-SUPERVISORIO,PP-PRP-EDF-SUPERVISORIO,PP > PP-PRP-EDF-SUPERVISORIO,PP > PP-PRP-EDF-SUPERVISORIO > PP-PRP-INCENDIO,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-SIS-CMP-PC,COMPUTADORA CONTROL DE PLANTA OSL EXTRACCION | Grupo: PP-PC DE CONTROL PLANTA,702,3,702,PP-PRP-EDF-SUPERVISORIO,PP-PRP-EDF-SUPERVISORIO,PP-PRP-EDF-SUPERVISORIO,PP > PP-PRP-EDF-SUPERVISORIO,PP > PP-PRP-EDF-SUPERVISORIO > PP-SIS-CMP-PC OSL EXT,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 4 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-RPS-LGC-REPUESTOS,"REPUESTOS DE PTA PTO EN STOCK, ACTIVOS MOVILES | Grupo: PP-SECTOR",859,2,859,PP,,,PP,PP > PP-RPS-LGC-REPUESTOS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-RPS-LGC-EN,"REPUESTOS DE PTA PTO EN REPARACION, ACTIVOS MOVILES | Grupo: PP-SECTOR",860,3,860,PP-RPS-LGC-REPUESTOS,PP-RPS-LGC-REPUESTOS,PP-RPS-LGC-REPUESTOS,PP > PP-RPS-LGC-REPUESTOS,PP > PP-RPS-LGC-REPUESTOS > PP-RPS-LGC-EN REPARACION,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
