estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,tipo_resolucion,ancestro_usado,cluster_element_ids,element_id_destino,btz_slot_sugerido,cluster_mode,motivo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80
contenedor_unico,contenedor_por_ancestro_project,PP-EXT-VLV-SOV-214,VALVULA ON-OFF VAPOR STRIPPER | Grupo: PP-VLV CTROL EXT,242,4,242,PP-EXT-LGC-DESTILACION,PP-EXT-LGC-DESTILACION,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION > PP-EXT-VLV-SOV-214 VS04,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_scoring,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,3,77,NO,200,0,200,ancestro_project_exacto,366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP-EXT-LGC-DESTILACION,Sin match puntual; contenedor único por ancestro Project PP-EXT-LGC-DESTILACION.,contenedor_unico_ancestro,PP-EXT-LGC-DESTILACION,366838,366838,,,un_elemento_revit_para_ancestro,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESTILACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_unico,contenedor_por_ancestro_project,PP-EXT-VLV-TCV-011,VALVULA DE CONTROL DE TEMPERATURA DE CALENTADOR DE SOLVENTE | Grupo: PP-VLV CTROL EXT,243,4,243,PP-EXT-LGC-DESTILACION,PP-EXT-LGC-DESTILACION,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION > PP-EXT-VLV-TCV-011,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_scoring,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,3,77,NO,200,0,200,ancestro_project_exacto,366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP-EXT-LGC-DESTILACION,Sin match puntual; contenedor único por ancestro Project PP-EXT-LGC-DESTILACION.,contenedor_unico_ancestro,PP-EXT-LGC-DESTILACION,366838,366838,,,un_elemento_revit_para_ancestro,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESTILACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_unico,contenedor_por_ancestro_project,PP-EXT-VLV-TCV-212,VALVULA DE CONTROL TEMPERATURA VAPOR AL EVAP. DE 2DO ETAPA | Grupo: PP-VLV CTROL EXT,244,4,244,PP-EXT-LGC-DESTILACION,PP-EXT-LGC-DESTILACION,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION > PP-EXT-VLV-TCV-212,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_scoring,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,3,77,NO,200,0,200,ancestro_project_exacto,366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,PP-EXT-LGC-DESTILACION,Sin match puntual; contenedor único por ancestro Project PP-EXT-LGC-DESTILACION.,contenedor_unico_ancestro,PP-EXT-LGC-DESTILACION,366838,366838,,,un_elemento_revit_para_ancestro,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESTILACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
match_directo,elemento_puntual,PP-EXT-LGC-RECUP,SECTOR RECUPERACION DE GASES EXTRACCION PTA PTO | Grupo: PP-SECTOR RECUP GASES,245,3,245,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-EXTRACCION,PP > PP-EXT-LGC-EXTRACCION,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES,366791,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES,btz_description_03,,,,,,,,,,,,,Coincidencia exacta única con elemento Revit.,match_directo,,,,,,match_puntual_unico,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-RECUP GASES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-ABS-ABSOV,ABSORVEDOR AB02 DE MINERAL | Grupo: PP-ABS ABSORV. MINERAL,246,4,246,PP-EXT-LGC-RECUP GASES,PP-EXT-LGC-RECUP,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-BMB-BO24,BOMBA BO24  AC. MINERAL FRIO | Grupo: PP-BMB CENTRIF BO24,247,5,247,PP-EXT-ABS-ABSOV MINERAL,PP-EXT-ABS-ABSOV,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP > PP-EXT-ABS-ABSOV,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL > PP-EXT-BMB-BO24,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-CND-CVENT01,CONDENSADOR DE VENTEO N° 1 | Grupo: PP-CND CONDENSADOR,248,5,248,PP-EXT-ABS-ABSOV MINERAL,PP-EXT-ABS-ABSOV,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP > PP-EXT-ABS-ABSOV,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL > PP-EXT-CND-CVENT01,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-CND-CVENT02,CONDENSADOR DE VENTEO N° 2 | Grupo: PP-CND CONDENSADOR,249,5,249,PP-EXT-ABS-ABSOV MINERAL,PP-EXT-ABS-ABSOV,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP > PP-EXT-ABS-ABSOV,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL > PP-EXT-CND-CVENT02,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-CDL-CAUDALIM,CAUDALIMETRO DE ACEITE MINERAL | Grupo: PP-CDL MINERAL,250,4,250,PP-EXT-LGC-RECUP GASES,PP-EXT-LGC-RECUP,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-CDL-CAUDALIM MIN,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Código repetido en Project 2 veces. Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-ENF-EACMINERAL,ENFRIADOR DE ACEITE MINERAL VERTICAL | Grupo: PP-ENF ACEIT MIN,251,4,251,PP-EXT-LGC-RECUP GASES,PP-EXT-LGC-RECUP,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ENF-EACMINERAL,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-INT-INT02,INTERCAM. CALOR A PLACAS (MINERAL) | Grupo: PP-INT PLACAS AC/AC MIN,252,4,252,PP-EXT-LGC-RECUP GASES,PP-EXT-LGC-RECUP,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-INT-INT02 AC/AC MIN,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-INT-INT03,ENFRIADOR ACEITE MINERAL A PLACAS (MODIFICADO) | Grupo: PP-INT PLACAS AC/AC,253,4,253,PP-EXT-LGC-RECUP GASES,PP-EXT-LGC-RECUP,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-INT-INT03 EAC/MINERAL,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-EXT-BMB-BO23,BOMBA ACEITE MINERAL CALIENTE | Grupo: PP-BMB CENTRIF BO23,255,5,255,PP-EXT-STR-STRIPPER MINERAL,PP-EXT-STR-STRIPPER,PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP > PP-EXT-STR-STRIPPER,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-STR-STRIPPER MINERAL,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-STR-STRIPPER MINERAL > PP-EXT-BMB-BO23,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_scoring,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,3,77,NO,200,200,0,cluster_logico_mismo_sector,179296:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO || 179346:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR || 366559:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE || 366791:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES || 366838:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION || 366859:200:PP > PP-EXT-LGC-EXTRACCION || 366922:200:PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TST-DT01,PP-EXT-LGC-EXTRACCION,Cluster lógico: ancestro PP-EXT-LGC-EXTRACCION en 7 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-EXT-LGC-EXTRACCION,179296;179346;366559;366791;366838;366859;366922,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESGOMADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
