origen_archivo,codigo_project,descripcion_project,estado_match,tipo_asociacion,element_id_revit,contenedor_sugerido_element_id,btz_path_actual,btz_path_contenedor,project_path,ancestor_codes_project,ancestor_names_project,motivo_revision,observacion
match_project_revit_revision.csv,P10-PRL-ZRN-ZPP03,ZARANDA 03 ROTEX MODELO 732S GC,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-ZARANDAS > P10-PRL-ZRN-ZPP03,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-ZARANDAS,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-ZARANDAS,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-FLT-FMPRELIMP,FILTRO DE MANGAS PRELIMPIEZA,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-BRL-BRL1,BRAZO ROT. LIMPIEZA FILTRO MANGAS FMPRELIMP,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP > P10-PRL-BRL-BRL1,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-RSC-SF01,ROSCA BAJO FILTRO MANGAS A VR04 FMPRELIMP,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP > P10-PRL-RSC-SF01,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-VLV-VR04,VALV ROT DESC. SIN FIN B/FILTRO DE MANGAS FMPRELIMP,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP > P10-PRL-VLV-VR04,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-VNT-VE67,VENT. LIMPIEZA FILTRO MANGAS FMPRELIMP,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP > P10-PRL-VNT-VE67,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-VNT-VE04,VENTILADOR FILTRO DE MANGAS FMPRELIMP,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP > P10-PRL-VNT-VE04,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-FLT-FMPRELIMP,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-ZRN-ZR01,ZARANDA ROTATIVA 01 (OESTE),contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR01,P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-ALM-ZRA01,ALIM. ZARAN. ROT. ZR01,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR01 > P10-PRL-ALM-ZRA01,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR01,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR01,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-ZRN-ZR02,ZARANDA ROTATIVA 02 (ESTE),contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02,P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRL-ALM-ZRA02,ALIM. ZARAN. ROT. ZR02,contenedor_duplicado,contenedor_por_ancestro_project,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02 > P10-PRL-ALM-ZRA02,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ZRN-ZR02,hay más de un contenedor candidato,Ancestro Project P10-PRL-LGC-PRELIMPIEZA aparece en 8 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-SRV-VLV-SGR,VALVULA DE SEGURIDAD DE SUB-ESTACION DE GAS DE ENTRADA CALDERA P10,contenedor_duplicado,contenedor_por_ancestro_project,176327,176327,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-LGC-VALV CONTROL CLD > P10-SRV-VLV-PCV-001 > P10-SRV-VLV-SGR SUB-EST GAS,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB > P10-SRV-LGC-VALV > P10-SRV-VLV-PCV-001,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-LGC-VALV CONTROL CLD > P10-SRV-VLV-PCV-001,hay más de un contenedor candidato,Código repetido en Project 6 veces. Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-GRL-LGC-EQUIPOS,CONJUNTO DE EQUIPOS DE SEGURIDAD P10,duplicado,elemento_puntual,377972,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,P10,hay más de un elemento puntual posible,Código repetido en Project 2 veces. 2 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-GRL-LGC-EQUIPOS,CONJUNTO DE EQUIPOS DE SEGURIDAD P10,duplicado,elemento_puntual,381172,,P10 > P10-GRL-LGC-EQUIPOS IZAJE,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,,P10,hay más de un elemento puntual posible,Código repetido en Project 2 veces. 2 elementos Revit contienen el código exacto. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-SRA-MTD-MDBOIN,MOTOR DIESEL BOMBA LUCHA CONTRA INCENDIO (MOTOR PERKINS 4006C-23TAG3A SERIE Nº DGD062001U7184L),sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-BOIN > P10-SRA-MTD-MDBOIN,P10-GRL-LGC-EQUIPOS > P10-SRA-BMB-BOIN,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-BOIN,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-SRA-SLA-SALA,SALA DE BOMBA DIESEL DE RED DE INCENDIO,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-SLA-SALA BOIN,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-SRA-VLV-VSBOIN,VALVULA DE SEGURIDAD DE MOTOR DIESEL RED INCENDIO P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-SLA-SALA BOIN > P10-SRA-VLV-VSBOIN,P10-GRL-LGC-EQUIPOS > P10-SRA-SLA-SALA,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-SLA-SALA BOIN,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-GRL-SRN-SIRPRP,SIRENA ALARMA DE EMERGENCIA PREPARACION P10,contenedor_duplicado,contenedor,377972,377972,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-GRL-SRN-SIRPRP,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,hay más de un contenedor candidato,"Scoring ambiguo: mejor=80, segundo=80, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-SRA-TNQ-TKRED,TANQUE RED INCENDIO,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-TNQ-TKRED,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-APR-APA02,APAREJO ELECTRICO MOLINOS DESCASCARADO P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA02 MOL CASC,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-APR-APA04,APAREJO ELECTRICO PELLETERAS P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA04 PELLET,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-APR-APA03,APAREJO ELECTRICO ROLOS QUEBRADORES DESCASCARADO P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA03 QUEB 1RA PAS,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-APR-APA01,APAREJO ELECTRICO TALLER P10,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA01 TALLER,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-APR-APA05,APAREJO ELECTRICO ZARANDAS ROTEX DESCASCARADO,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA05 ZAR ROTEX,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-TLLM-GND-GND01,GUINDOLA CERTIFICADA GND01,sin_contenedor,sin_asociacion,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-TLLM-GND-GND01,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,no se encontró contenedor compatible,Ningún contenedor supera puntaje mínimo 40. | no aparece en asociacion_contenedor_hijos_final_p10.csv
match_project_revit_revision.csv,P10-PRP-PRC-PERCHA,PERCHA PARA MOVIMIENTO DE EXPANDER 1800,contenedor_duplicado,contenedor,281815,281815,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-PRP-PRC-PERCHA EXP,P10-GRL-LGC-EQUIPOS,P10 > P10-GRL-LGC-EQUIPOS IZAJE,hay más de un contenedor candidato,"Scoring ambiguo: mejor=80, segundo=80, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-LGC-EQUIPOS,EQUIPO LOGICOS ZONAS DE SUPERVISORES P10,contenedor_duplicado,contenedor,377972,377972,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-LGC-EQUIPOS LOGICOS,,P10,hay más de un contenedor candidato,"Código repetido en Project 3 veces. Scoring ambiguo: mejor=200, segundo=200, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-LGC-ZONA,EQUIPOS DE ZONA ELECTRICA O1,contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-LGC-EQUIPOS LOGICOS > P10-LGC-ZONA ELE O1,P10-LGC-EQUIPOS,P10 > P10-LGC-EQUIPOS LOGICOS,hay más de un contenedor candidato,"Código repetido en Project 8 veces. Scoring ambiguo: mejor=50, segundo=50, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-LGC-RUTAS,RUTAS DE LUBRICACION P10,contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-LGC-EQUIPOS LOGICOS > P10-LGC-RUTAS DE LUBRICACION,P10-LGC-EQUIPOS,P10 > P10-LGC-EQUIPOS LOGICOS,hay más de un contenedor candidato,"Código repetido en Project 2 veces. Scoring ambiguo: mejor=50, segundo=50, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-GRL-LGC-MAQUINARIAS,MAQUINARIAS P10,contenedor_duplicado,contenedor,377972,377972,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD,P10 > P10-GRL-LGC-MAQUINARIAS,,P10,hay más de un contenedor candidato,"Scoring ambiguo: mejor=230, segundo=230, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-RPS-LGC-REPUESTOS,"REPUESTOS DE P10 EN STOCK, ACTIVOS MOVILES",contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-RPS-LGC-REPUESTOS,,P10,hay más de un contenedor candidato,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-RPS-LGC-EN,"REPUESTOS DE P10 EN REPARACION, ACTIVOS MOVILES",contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-RPS-LGC-REPUESTOS > P10-RPS-LGC-EN REPARACION,P10-RPS-LGC-REPUESTOS,P10 > P10-RPS-LGC-REPUESTOS,hay más de un contenedor candidato,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
match_project_revit_revision.csv,P10-PLL-LGC-PELLETERA,SECTOR PELLETEADO P10,contenedor_duplicado,contenedor,373540,373540,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PLL-LGC-PELLETERA,,P10,hay más de un contenedor candidato,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0. | no aparece en asociacion_contenedor_hijos_final_p10.csv"
asociacion_contenedor_hijos_final_p10.csv,P10-EXT-VLV-VSA420,VALVULA DE SEGURIDAD AGITADOR A420,,contenedor_por_ancestro_project,,282997,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-EXT-LGC-VLV,CONJUNTO DE VALVULAS DE SEGURIDAD DEL TOSTER,,contenedor_por_ancestro_project,,282656,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-EXT-VLV-PRV259,"SEGURIDAD VAPOR DIRECTO PISO INFERIOR 3,1 BAR, 6 PULG A 8 PULG SERIE 150",,contenedor_por_ancestro_project,,282656,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-EXT-VLV-PRV258,"SEGURIDAD VAPOR DIRECTO PISO SUPERIOR 2,1 BAR DE 6 PULG A 8 PULG SERIE 150",,contenedor_por_ancestro_project,,282656,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-EXT-VLV-PRV260,"VALVULA SEGURIDAD VAPOR INDIRECTO 1,75 BAR, 4 PULG A 4 PULG SERIE 150",,contenedor_por_ancestro_project,,282656,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-RSC-EGSF01,ROSCA SIN FIN DE FINOS ENFR. SEC. 01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-RSC-EGSF02,ROSCA SIN FIN DE FINOS ENFR. SEC. 01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-RSC-EGSF03,ROSCA SIN FIN DE FINOS ENFR. SEC. 01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-RSC-EGSF04,ROSCA SIN FIN DE FINOS ENFR. SEC. 01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VNT-VE27,VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-CCL-CVE27,CICLON VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VLV-VR20,VALV. ROT. 20 (VE27),,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VNT-VE28,VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-CCL-CVE28,CICLON VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VLV-VR21,VALV. ROT. 21 (VE28),,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VNT-VE29,VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-CCL-CVE29,CICLON VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VLV-VR22,VALV. ROT. 22 (VE29),,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VNT-VE30,VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-CCL-CVE30,CICLON VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VLV-VR23,VALV. ROT. 23 (VE30),,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
asociacion_contenedor_hijos_final_p10.csv,P10-HRN-VNT-VE31,VENTILADOR ASPIR. SEC. ENFR.EG01,,contenedor_por_ancestro_project,,367888,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,,,,
