estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,motivo_revision
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-RDL-RR02,REDLER RR02 SALIDA ZARANDA ROTATIVA ZR02,669,4,669,P10-PRL-LGC-REDLER,P10-PRL-LGC-REDLER,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER > P10-PRL-RDL-RR02,385416,3ade3506-4f84-4896-9589-30d81e40c276-0005e188,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,contenedor_scoring,385416,3ade3506-4f84-4896-9589-30d81e40c276-0005e188,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,385416:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER || 385436:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,P10-PRL-LGC-REDLER,Ancestro Project P10-PRL-LGC-REDLER aparece en 2 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-REDLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-RDL-RR03,REDLER RR03 SOBRE ASPIRADORES KICE <INCL>,670,4,670,P10-PRL-LGC-REDLER,P10-PRL-LGC-REDLER,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER > P10-PRL-RDL-RR03,385416,3ade3506-4f84-4896-9589-30d81e40c276-0005e188,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,contenedor_scoring,385416,3ade3506-4f84-4896-9589-30d81e40c276-0005e188,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,385416:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER || 385436:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER,P10-PRL-LGC-REDLER,Ancestro Project P10-PRL-LGC-REDLER aparece en 2 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-REDLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
duplicado,elemento_puntual,P10-PRL-LGC-SILOS,CONJUNTO DE SILOS PRELIMPIEZA P10,671,3,671,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,btz_description_03,,,,,,,,,,,,,3 elementos Revit contienen el código exacto.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-PRL-LGC-SILOS,CONJUNTO DE SILOS PRELIMPIEZA P10,671,3,671,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS,373591,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b357,Generic Models,Silodiario harina1,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO,btz_description_03,,,,,,,,,,,,,3 elementos Revit contienen el código exacto.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO2 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-PRL-LGC-SILOS,CONJUNTO DE SILOS PRELIMPIEZA P10,671,3,671,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS,384012,e0118a5a-e983-4b93-852f-e273cc5f6243-0005dc0c,Generic Models,Biodiesel10,Biodiesel,Biodiesel,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,btz_description_03,,,,,,,,,,,,,3 elementos Revit contienen el código exacto.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SRECUP,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VG06,VALVULA A GUILLOTINA DESCARGA DE SILO SUCIA 1,673,5,673,P10-PRL-SLO-SLO2 DIARIO,P10-PRL-SLO-SLO2,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO > P10-PRL-VLV-VG06,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VG07,VALVULA A GUILLOTINA DESCARGA DE SILO SUCIA 1,674,5,674,P10-PRL-SLO-SLO2 DIARIO,P10-PRL-SLO-SLO2,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO > P10-PRL-VLV-VG07,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VN2A,VALVULA NEUMATICA SILO DIARIO 2,675,5,675,P10-PRL-SLO-SLO2 DIARIO,P10-PRL-SLO-SLO2,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO > P10-PRL-VLV-VN2A,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VN2B,VALVULA NEUMATICA SILO DIARIO 2,676,5,676,P10-PRL-SLO-SLO2 DIARIO,P10-PRL-SLO-SLO2,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO > P10-PRL-VLV-VN2B,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VG04,SE DESMONTÓ LA VALVULA Y SE MONTÓ UNA ROSCA VALVULA A GUILLOTINA DESCARGA DE SILO SUCIA 2,678,5,678,P10-PRL-SLO-SLO1 DIARIO,P10-PRL-SLO-SLO1,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO > P10-PRL-VLV-VG04,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VG05,VALVULA A GUILLOTINA DESCARGA DE SILO SUCIA 2,679,5,679,P10-PRL-SLO-SLO1 DIARIO,P10-PRL-SLO-SLO1,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO > P10-PRL-VLV-VG05,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VN1A,VALVULA NEUMATICA SILO DIARIO 1,680,5,680,P10-PRL-SLO-SLO1 DIARIO,P10-PRL-SLO-SLO1,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO > P10-PRL-VLV-VN1A,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VN1B,VALVULA NEUMATICA SILO DIARIO 1,681,5,681,P10-PRL-SLO-SLO1 DIARIO,P10-PRL-SLO-SLO1,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO > P10-PRL-VLV-VN1B,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-SLO-SLO3,SILO PULMON <300 TN>,682,4,682,P10-PRL-LGC-SILOS,P10-PRL-LGC-SILOS,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3 LIMPIA,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VG09,VALVULA A GUILLOTINA DESC. SILO PRINCIPAL LIMPIA,683,5,683,P10-PRL-SLO-SLO3 LIMPIA,P10-PRL-SLO-SLO3,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3 LIMPIA,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3 LIMPIA > P10-PRL-VLV-VG09,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-PRL-VLV-VG08,VALVULA GUILL MANUAL  DESC. SILO PRINCIPAL LIMPIA,684,5,684,P10-PRL-SLO-SLO3 LIMPIA,P10-PRL-SLO-SLO3,P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3 LIMPIA,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3 LIMPIA > P10-PRL-VLV-VG08,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,contenedor_scoring,373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO,4,26,NO,200,200,0,ancestro_project_exacto_duplicado,373540:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO || 373591:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO || 384012:200:P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,P10-PRL-LGC-SILOS,Ancestro Project P10-PRL-LGC-SILOS aparece en 3 contenedores.,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
