codigo_project,descripcion_project,element_id_contenedor,unique_id_contenedor,btz_path_contenedor,tipo_asociacion,ancestro_project_usado,estado_asociacion,escrito_en_btz_description,btz_description_slot_usado,motivo
P10-PRP-BMB-EBLE01,BOMBA ACEITE REFRIGERACION REDUCTOR E01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,SI,btz_description_25,escrito_en_slot_btz
P10-PRP-VNT-VRA01,VENTIALDOR RECIRCULACION ACEITE EXPANDER E01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,SI,btz_description_26,escrito_en_slot_btz
P10-PRP-EXP-E02,EXPANDER E02,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,SI,btz_description_27,escrito_en_slot_btz
P10-PRP-ALM-AE02,ALIM. EXPANDER E02,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,SI,btz_description_28,escrito_en_slot_btz
P10-PRP-BMB-EBLI02,BOMBA ACEITE LUBR. RODAM.,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,SI,btz_description_29,escrito_en_slot_btz
P10-PRP-BMB-EBLE02,BOMBA ACEITE REFRIGERACION REDUCTOR E02,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,SI,btz_description_30,escrito_en_slot_btz
P10-PRP-VNT-VRA02,VENTIALDOR RECIRCULACION ACEITE EXPANDER E02,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-EXP-E03,EXPANDER E03,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AE03,ALIM. EXPANDER E03,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLI03,BOMBA ACEITE LUBR. RODAM.,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLE03,BOMBA ACEITE REFRIGERACION REDUCTOR E03,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VNT-VRA03,VENTIALDOR RECIRCULACION ACEITE EXPANDER E03,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-EXP-E04,EXPANDER E04,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AE04,ALIM. EXPANDER E04,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLI04,BOMBA ACEITE LUBR. RODAM.,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLE04,BOMBA ACEITE REFRIGERACION REDUCTOR E04,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VNT-VRA04,VENTIALDOR RECIRCULACION ACEITE EXPANDER E04,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-EXP-E05,EXPANDER E05,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AE05,ALIM. EXPANDER E05,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLI05,BOMBA ACEITE LUBR. RODAM.,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLE05,BOMBA ACEITE REFRIGERACION REDUCTOR E05,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VNT-VRA05,VENTIALDOR RECIRCULACION ACEITE EXPANDER E05,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-EXP-E06,EXPANDER E06,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AE06,ALIM. EXPANDER E06,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLI06,BOMBA ACEITE LUBR. RODAM.,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-BMB-EBLE06,BOMBA ACEITE REFRIGERACION REDUCTOR E06,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VNT-VRA06,VENTIALDOR RECIRCULACION ACEITE EXPANDER E06,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-RSC-SF10,SIN FIN DE FINOS ENFRIADORES EXPANDIDO,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_por_ancestro_project,P10-PRP-LGC-EXPANDIDO,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-CHD-LCH01,CENTRAL HIDRAULICA DE LAMINADORES 01,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
P10-PRP-CHD-LCH02,CENTRAL HIDRAULICA DE LAMINADORES 02,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-PRP-CHD-LCH03,CENTRAL HIDRAULICA DE LAMINADORES 03,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-PRP-CHD-LCH04,CENTRAL HIDRAULICA DE LAMINADORES 04,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-PRP-LMN-LF01,LAMINADOR AC-200 DE FINOS,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-PRP-ALM-ALF01,ALIMENTADOR LAMINADOR AC-200 DE FINOS,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-PRP-CHD-LFBH01,BOMBA CENTRAL HIDRAULICA LF01,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-PRP-LMN-L01,LAMINADOR L01 LINEA 1 LADO ESTE,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_11,escrito_en_slot_btz
P10-PRP-ALM-AL01,ALIM. LAMINADOR L01,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_12,escrito_en_slot_btz
P10-PRP-LMN-L02,LAMINADOR L02 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_13,escrito_en_slot_btz
P10-PRP-ALM-AL02,ALIM. LAMINADOR L02,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_14,escrito_en_slot_btz
P10-PRP-LMN-L03,LAMINADOR L03 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_15,escrito_en_slot_btz
P10-PRP-ALM-AL03,ALIM. LAMINADOR L03,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_16,escrito_en_slot_btz
P10-PRP-LMN-L04,LAMINADOR L04 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_17,escrito_en_slot_btz
P10-PRP-ALM-AL04,ALIM. LAMINADOR L04,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_18,escrito_en_slot_btz
P10-PRP-LMN-L05,LAMINADOR L05 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_19,escrito_en_slot_btz
P10-PRP-ALM-AL05,ALIM. LAMINADOR L05,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_20,escrito_en_slot_btz
P10-PRP-LMN-L06,LAMINADOR L06 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_21,escrito_en_slot_btz
P10-PRP-ALM-AL06,ALIM. LAMINADOR L06,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_22,escrito_en_slot_btz
P10-PRP-LMN-L07,LAMINADOR L07 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_23,escrito_en_slot_btz
P10-PRP-ALM-AL07,ALIM. LAMINADOR L07,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_24,escrito_en_slot_btz
P10-PRP-LMN-L08,LAMINADOR L08 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_25,escrito_en_slot_btz
P10-PRP-ALM-AL08,ALIM. LAMINADOR L08,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_26,escrito_en_slot_btz
P10-PRP-LMN-L09,LAMINADOR L09 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_27,escrito_en_slot_btz
P10-PRP-ALM-AL09,ALIM. LAMINADOR L09,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_28,escrito_en_slot_btz
P10-PRP-LMN-L10,LAMINADOR L10 LINEA 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_29,escrito_en_slot_btz
P10-PRP-ALM-AL10,ALIM. LAMINADOR L10,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,SI,btz_description_30,escrito_en_slot_btz
P10-PRP-LMN-L11,LAMINADOR L11 LINEA 1 LADO OESTE,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL11,ALIM. LAMINADOR L11,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L12,LAMINADOR L12 LINEA 2 LADO ESTE,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL12,ALIM. LAMINADOR L12,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L13,LAMINADOR L13 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL13,ALIM. LAMINADOR L13,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L14,LAMINADOR L14 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL14,ALIM. LAMINADOR L14,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L15,LAMINADOR L15 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL15,ALIM. LAMINADOR L15,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L16,LAMINADOR L16 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL16,ALIM. LAMINADOR L16,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L17,LAMINADOR L17 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL17,ALIM. LAMINADOR L17,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L18,LAMINADOR L18 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL18,ALIM. LAMINADOR L18,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L19,LAMINADOR L19 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL19,ALIM. LAMINADOR L19,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L20,LAMINADOR L20 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL20,ALIM. LAMINADOR L20,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-LMN-L21,LAMINADOR L21 LINEA 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL21,ALIM. LAMINADOR L21,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
