fecha,project_xml,planta,element_id,unique_id,parametro,codigo_anterior,codigo_nuevo,estado,mensaje
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,164153,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00028139,BTZ_Description_31,TE-ALM-CNT-C7,TE-ALM-CNT-C7 (C4C7,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,164153,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00028139,BTZ_Description_32,TE-ALM-CNT-C9,TE-ALM-CNT-C9 (C9SC4,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,164356,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00028204,BTZ_Description_29,TE-ALM-CNT-C13,TE-ALM-CNT-C13 (CBC4-13,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,166634,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00028aea,BTZ_Description_05,TE-ADM-LGC-EDIFICIOS,,limpiado_duplicado,El código completo ya existía en BTZ_Description_02; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,170458,e873c32e-5e0c-4f36-b2a7-48d4917bce06-000299da,BTZ_Description_05,TE-DDC-LGC-DESCARGA,,limpiado_duplicado,El código completo ya existía en BTZ_Description_02; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,171843,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00029f43,BTZ_Description_05,TE-ACT-LGC-SECTOR,,limpiado_duplicado,El código completo ya existía en BTZ_Description_02; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,171963,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00029fbb,BTZ_Description_06,TE-ACT-MLC-MLC,TE-ACT-MLC-MLC MANG ACEITE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,172255,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a0df,BTZ_Description_06,TE-ALM-LGC-ALIMENT,TE-ALM-LGC-ALIMENT PTA 6000,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,172255,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a0df,BTZ_Description_29,TE-ALM-CNT-C6,TE-ALM-CNT-C6 (C6CC4,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,172255,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a0df,BTZ_Description_43,TE-TNL-CNT-CBC4,TE-TNL-CNT-CBC4 C10,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,173806,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a6ee,BTZ_Description_10,TE-ALM-VLV-P57,TE-ALM-VLV-P57 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,173806,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a6ee,BTZ_Description_17,TE-ALM-VLV-P79,TE-ALM-VLV-P79 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,173806,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a6ee,BTZ_Description_19,TE-ALM-VLV-P48,TE-ALM-VLV-P48 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174050,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a7e2,BTZ_Description_10,TE-ALM-VLV-P58,TE-ALM-VLV-P58 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174050,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a7e2,BTZ_Description_13,TE-ALM-VLV-P65,TE-ALM-VLV-P65 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174050,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a7e2,BTZ_Description_19,TE-ALM-VLV-P49,TE-ALM-VLV-P49 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174187,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a86b,BTZ_Description_02,TE-ACT-LGC-SECTOR,TE-ACT-LGC-SECTOR ACEITE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174203,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a87b,BTZ_Description_02,TE-ACT-LGC-SECTOR,TE-ACT-LGC-SECTOR ACEITE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174292,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a8d4,BTZ_Description_04,TE-ALM-CNT-C6,TE-ALM-CNT-C6 (C6CC4,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174292,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a8d4,BTZ_Description_07,TE-ALM-CNT-C7,TE-ALM-CNT-C7 (C4C7,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174292,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a8d4,BTZ_Description_10,TE-ALM-CNT-C8,TE-ALM-CNT-C8 (C8SC4,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174292,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a8d4,BTZ_Description_12,TE-ALM-CNT-C9,TE-ALM-CNT-C9 (C9SC4,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,174292,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a8d4,BTZ_Description_68,TE-TNL-CNT-CBC4,TE-TNL-CNT-CBC4 C10,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,196851,25d0f85d-57da-4cae-8ca2-9b682363407e-000300f3,BTZ_Description_06,TE-ACT-LIN-LINEA,TE-ACT-LIN-LINEA VAPOR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,196872,25d0f85d-57da-4cae-8ca2-9b682363407e-00030108,BTZ_Description_08,TE-BBR-BMB-DESAG,TE-BBR-BMB-DESAG CAMARA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,196891,25d0f85d-57da-4cae-8ca2-9b682363407e-0003011b,BTZ_Description_08,TE-GLC-LGC-BOMBAS,TE-GLC-LGC-BOMBAS GLICERINA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,197248,25d0f85d-57da-4cae-8ca2-9b682363407e-00030280,BTZ_Description_02,TE-ACT-LGC-SECTOR,TE-ACT-LGC-SECTOR ACEITE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,197248,25d0f85d-57da-4cae-8ca2-9b682363407e-00030280,BTZ_Description_07,TE-RFN-FLT-FARG,TE-RFN-FLT-FARG SUR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,197248,25d0f85d-57da-4cae-8ca2-9b682363407e-00030280,BTZ_Description_08,TE-RFN-FLT-FARS,TE-RFN-FLT-FARS NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,197248,25d0f85d-57da-4cae-8ca2-9b682363407e-00030280,BTZ_Description_09,TE-RFN-LCT-LECTOR,TE-RFN-LCT-LECTOR TARJET REF,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,198120,25d0f85d-57da-4cae-8ca2-9b682363407e-000305e8,BTZ_Description_05,TE-TLL-GNR-,TE-TLL-GNR- GENERADOR GNW73ER,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,198120,25d0f85d-57da-4cae-8ca2-9b682363407e-000305e8,BTZ_Description_06,TE-TLL-MLC-MLC,TE-TLL-MLC-MLC TALLER,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,198120,25d0f85d-57da-4cae-8ca2-9b682363407e-000305e8,BTZ_NumeroActivo,TE-TLL-TALLER,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,238339,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a303,BTZ_Description_05,TE-EMB-LGC-SECTOR,,limpiado_duplicado,El código completo ya existía en BTZ_Description_02; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,238674,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a452,BTZ_Description_02,TE-TDM-LGC-TORRE,TE-TDM-LGC-TORRE DE MANIPULEO,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,238674,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a452,BTZ_Description_03,TE-TDM-LGC-PENDULARES,TE-TDM-LGC-PENDULARES TDM,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,239666,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a832,BTZ_Description_05,TE-EMB-GLR-ACCESO,TE-EMB-GLR-ACCESO BUQUE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,239666,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a832,BTZ_Description_06,TE-EMB-LGC-CINTAS,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,239910,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a926,BTZ_Description_06,TE-GLC-LGC-TANQUES,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,240182,25d0f85d-57da-4cae-8ca2-9b682363407e-0003aa36,BTZ_NumeroActivo,TE-ADM-EDF-VESTUARIOS,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,243779,94c5ceaf-9c93-4a8b-ad76-b4723e012880-0003b843,BTZ_NumeroActivo,TE-CLD-LGC-CALADO,,limpiado_duplicado,El código completo ya existía en BTZ_Description_04; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,243861,94c5ceaf-9c93-4a8b-ad76-b4723e012880-0003b895,BTZ_NumeroActivo,TE-ADM-EDF-DPTO,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,244647,537a4952-56a2-40b2-b335-4f8c5f98eeab-0003bba7,BTZ_Description_04,TE-ACT-LGC-SECTOR,TE-ACT-LGC-SECTOR ACEITE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,244647,537a4952-56a2-40b2-b335-4f8c5f98eeab-0003bba7,BTZ_Description_09,TE-RFN-FLT-FARG,TE-RFN-FLT-FARG SUR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,244647,537a4952-56a2-40b2-b335-4f8c5f98eeab-0003bba7,BTZ_Description_10,TE-RFN-FLT-FARS,TE-RFN-FLT-FARS NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,244647,537a4952-56a2-40b2-b335-4f8c5f98eeab-0003bba7,BTZ_Description_11,TE-RFN-LCT-LECTOR,TE-RFN-LCT-LECTOR TARJET REF,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247155,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c573,BTZ_Description_02,TE-DDV-LGC-DESC,TE-DDV-LGC-DESC. VAGONES,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247155,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c573,BTZ_Description_03,TE-DDV-ASP-ASPER,TE-DDV-ASP-ASPER. DESC. VAG,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247308,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c60c,BTZ_Description_02,TE-DDV-LGC-DESC,TE-DDV-LGC-DESC. VAGONES,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247308,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c60c,BTZ_Description_03,TE-DDV-ASP-ASPER,TE-DDV-ASP-ASPER. DESC. VAG,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247346,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c632,BTZ_Description_02,TE-DDV-LGC-DESC,TE-DDV-LGC-DESC. VAGONES,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247346,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c632,BTZ_Description_03,TE-DDV-ASP-ASPER,TE-DDV-ASP-ASPER. DESC. VAG,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247373,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c64d,BTZ_Description_03,TE-DDV-BLN-BALANZA,TE-DDV-BLN-BALANZA VAGONES,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,247373,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c64d,BTZ_NumeroActivo,TE-DDV-BLN-BALANZA,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,249234,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cd92,BTZ_Description_05,TE-PLY-BLN-1,TE-PLY-BLN-1 SUR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,249243,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cd9b,BTZ_Description_05,TE-PLY-BLN-2,TE-PLY-BLN-2 NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,250078,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d0de,BTZ_Description_07,TE-PLY-BLN-1,TE-PLY-BLN-1 SUR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,250078,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d0de,BTZ_Description_08,TE-PLY-BLN-2,TE-PLY-BLN-2 NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,285419,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045aeb,BTZ_Description_02,TE-SCD-LGC-SECTOR,TE-SCD-LGC-SECTOR SECADORA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,285419,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045aeb,BTZ_Description_03,TE-SCD-CCM-CCM,TE-SCD-CCM-CCM SECAD,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,285419,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045aeb,BTZ_Description_04,TE-SCD-LGC-REDLER,TE-SCD-LGC-REDLER SECADORA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,285419,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045aeb,BTZ_Description_11,TE-SEC-SEC-SEKW,TE-SEC-SEC-SEKW (SECADORA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,287288,3ef3eb15-44e2-4f2f-86e5-968d98d4d492-00046238,BTZ_Description_07,TE-ACT-LGC-SECTOR,,limpiado_duplicado,El código completo ya existía en BTZ_Description_02; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,287288,3ef3eb15-44e2-4f2f-86e5-968d98d4d492-00046238,BTZ_Description_08,TE-ACT-LIN-LINEA,TE-ACT-LIN-LINEA VAPOR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,308642,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004b5a2,BTZ_Description_08,TE-RFN-LCT-LECTOR,TE-RFN-LCT-LECTOR TARJET REF,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,314154,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cb2a,BTZ_Description_06,TE-DDC-LGC-PLAT,TE-DDC-LGC-PLAT. VOLCABLES,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,314219,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cb6b,BTZ_Description_16,TE-DDC-SIS-ASPIRACION,TE-DDC-SIS-ASPIRACION CH PV,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,314581,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004ccd5,BTZ_Description_10,TE-ALM-VLV-P59,TE-ALM-VLV-P59 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,314581,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004ccd5,BTZ_Description_13,TE-ALM-VLV-P66,TE-ALM-VLV-P66 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,314581,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004ccd5,BTZ_Description_16,TE-ALM-VLV-P77,TE-ALM-VLV-P77 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,314647,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cd17,BTZ_Description_13,TE-ALM-VLV-P67,TE-ALM-VLV-P67 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,314647,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cd17,BTZ_Description_16,TE-ALM-VLV-P78,TE-ALM-VLV-P78 DESC,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,346372,166708fd-8f1f-4231-bc3b-68b8d7570667-00054904,BTZ_Description_05,TE-TDM-ASC-ASCENSOR,TE-TDM-ASC-ASCENSOR 1,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,346372,166708fd-8f1f-4231-bc3b-68b8d7570667-00054904,BTZ_Description_12,TE-TDM-CMP-AC,TE-TDM-CMP-AC TAB-5-1,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,346372,166708fd-8f1f-4231-bc3b-68b8d7570667-00054904,BTZ_Description_13,TE-TE6-LGC-TORRE,TE-TE6-LGC-TORRE EL6,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,346372,166708fd-8f1f-4231-bc3b-68b8d7570667-00054904,BTZ_Description_18,TE-TE6-MLC-MALC,TE-TE6-MLC-MALC EL6,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,349738,166708fd-8f1f-4231-bc3b-68b8d7570667-0005562a,BTZ_Description_05,TE-TDM-LGC-GALERIA,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,349738,166708fd-8f1f-4231-bc3b-68b8d7570667-0005562a,BTZ_Description_07,TE-TDM-ASP-ASPERSOR,TE-TDM-ASP-ASPERSOR TDM,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,349738,166708fd-8f1f-4231-bc3b-68b8d7570667-0005562a,BTZ_Description_08,TE-TDM-CMP-COM1,TE-TDM-CMP-COM1 (COMPRESOR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,349738,166708fd-8f1f-4231-bc3b-68b8d7570667-0005562a,BTZ_Description_09,TE-TDM-VLV-VRFMTDM,TE-TDM-VLV-VRFMTDM -M3,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,349738,166708fd-8f1f-4231-bc3b-68b8d7570667-0005562a,BTZ_Description_12,TE-TDM-LGC-BANCO,TE-TDM-LGC-BANCO DE CAPACITORE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,350532,166708fd-8f1f-4231-bc3b-68b8d7570667-00055944,BTZ_Description_05,TE-EMB-ESC-ESC,TE-EMB-ESC-ESC A BUQUE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,BTZ_Description_05,TE-ACT-LGC-BOMBAS,TE-ACT-LGC-BOMBAS LECITINA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_02,TE-ACT-LGC-SECTOR,TE-ACT-LGC-SECTOR ACEITE,corregido,Completado desde etiqueta Project XML
