estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,estado_confirmacion
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE23,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE01,497,5,497,P10-PRP-ENF-EE01,P10-PRP-ENF-EE01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01 > P10-PRP-VNT-VE23,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE24,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE01,498,5,498,P10-PRP-ENF-EE01,P10-PRP-ENF-EE01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01 > P10-PRP-VNT-VE24,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE25,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE01,499,5,499,P10-PRP-ENF-EE01,P10-PRP-ENF-EE01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01 > P10-PRP-VNT-VE25,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE26,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE01,500,5,500,P10-PRP-ENF-EE01,P10-PRP-ENF-EE01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01 > P10-PRP-VNT-VE26,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VTEE01,VENTILADOR TOLVA ENFRIADOR EXPANDIDO 1 BAHOS,501,5,501,P10-PRP-ENF-EE01,P10-PRP-ENF-EE01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01 > P10-PRP-VNT-VTEE01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ENF-EE02,ENFRIADOR EXPANDIDO 02,502,4,502,P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VLV-VREE2,VALV ROT DESCARGA SEC ENFR EXPANDIDO,503,5,503,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VLV-VREE2,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE15,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE02,504,5,504,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VNT-VE15,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE16,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE02,505,5,505,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VNT-VE16,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE17,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE02,506,5,506,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VNT-VE17,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE18,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE02,507,5,507,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VNT-VE18,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE19,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE02,508,5,508,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VNT-VE19,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE20,VENTILADOR DE ASP. ENFRIADOR DE EXP. EE02,509,5,509,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VNT-VE20,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VTEE02,VENTILADOR TOLVA ENFRIADOR EXPANDIDO 2 BAHOS,510,5,510,P10-PRP-ENF-EE02,P10-PRP-ENF-EE02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE02 > P10-PRP-VNT-VTEE02,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-EXP-E01,EXPANDER E01,511,4,511,P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AE01,ALIM. EXPANDER E01,512,5,512,P10-PRP-EXP-E01,P10-PRP-EXP-E01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01 > P10-PRP-ALM-AE01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-BMB-EBLI01,BOMBA ACEITE LUBRICACION  RODAMIENTO,513,5,513,P10-PRP-EXP-E01,P10-PRP-EXP-E01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01 > P10-PRP-BMB-EBLI01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-BMB-EBLE01,BOMBA ACEITE REFRIGERACION REDUCTOR E01,514,5,514,P10-PRP-EXP-E01,P10-PRP-EXP-E01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01 > P10-PRP-BMB-EBLE01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VRA01,VENTIALDOR RECIRCULACION ACEITE EXPANDER E01,515,5,515,P10-PRP-EXP-E01,P10-PRP-EXP-E01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-EXP-E01 > P10-PRP-VNT-VRA01,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,contenedor_scoring,281220,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044a84,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,3,27,SI,200,0,200,ancestro_project_exacto,281220:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO,P10-PRP-LGC-EXPANDIDO,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-EXPANDIDO.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-EXPANDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
