element_id,unique_id,category,family,type,name,mark,comments,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,btz_path_detectado,cantidad_btz_description_con_valor
402272,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062360,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-SRV-LGC-SERVICIOS,,PP-SRV-LGC-SERVICIOS,PP-SRV-LGC-FUEL OIL,PP-SRV-BMB-BO53,PP-SRV-BMB-BO54,PP-SRV-BMB-BOREPOS,PP-SRV-TNQ-TKFUEL,PP-SRV-BMB-BOFC,PP-SRV-BMB-BOFN,PP-SRV-BMB-BOFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP-SRV-LGC-SERVICIOS > PP-SRV-LGC-FUEL OIL > PP-SRV-BMB-BO53 > PP-SRV-BMB-BO54 > PP-SRV-BMB-BOREPOS > PP-SRV-TNQ-TKFUEL > PP-SRV-BMB-BOFC > PP-SRV-BMB-BOFN > PP-SRV-BMB-BOFS,9
402545,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062471,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-SRV-LGC-OSMOSIS,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-CBN-CLGAS,PP-SRV-VLV-RAMAL,PP-SRV-VLV-SEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-CBN-CLGAS > PP-SRV-VLV-RAMAL > PP-SRV-VLV-SEG,5
402668,2d073a82-2546-46d8-8ab7-4a272b6a40f8-000624ec,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-SRV-BMB-BO45R,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-LGC-BOMBAS DE RIO,PP-SRV-BMB-BO45R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-LGC-BOMBAS DE RIO > PP-SRV-BMB-BO45R,4
403517,2d073a82-2546-46d8-8ab7-4a272b6a40f8-0006283d,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-SRV-BMB-BO45R,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-LGC-BOMBAS DE RIO,PP-SRV-BMB-BO44R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-LGC-BOMBAS DE RIO > PP-SRV-BMB-BO44R,4
403537,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062851,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-SRV-BMB-BO45R,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-LGC-BOMBAS DE RIO,PP-SRV-BMB-BO43R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-LGC-BOMBAS DE RIO > PP-SRV-BMB-BO43R,4
403561,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062869,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-SRV-BMB-BO45R,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-LGC-BOMBAS DE RIO,PP-SRV-BMB-BO42R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-LGC-BOMBAS DE RIO > PP-SRV-BMB-BO42R,4
403679,2d073a82-2546-46d8-8ab7-4a272b6a40f8-000628df,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-SRV-BMB-BO45R,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-TRF-TRA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-TRF-TRA6,3
403966,2d073a82-2546-46d8-8ab7-4a272b6a40f8-000629fe,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-LGC-CLARIFICADORA,,,,,,PP-PCA-BMB-BOETATRON,PP-PCA-BMB-BOKLARAID,PP-PCA-BMB-DOSIV,PP-PCA-CST-CST01,PP-PCA-FLT-FA01,PP-PCA-FLT-FA02,PP-PCA-FLT-FA03,PP-PCA-IBC-01,PP-PCA-IBC-02,PP-PCA-IBC-03,PP-PCA-IBC-04,PP-PCA-PLT-CEDIM,PP-PCA-PLT-FLOC,PP-PCA-PLT-PD01,PP-PCA-BMB-BRB01,PP-PCA-PLC-FLOC01,PP-PCA-PLC-FLOC02,PP-PCA-PLT-PD02,PP-PCA-BMB-BRB02,PP-PCA-PLC-FLOC03,PP-PCA-PLC-FLOC04,PP-PCA-PLT-PD03,PP-PCA-BMB-BRB03,PP-PCA-PLC-FLOC05,PP-PCA-PLC-FLOC06,PP-PCA-TNQ-TKKLARAID,PP-PCA-TNQ-TKVERDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-LGC-CLARIFICADORA > PP-PCA-BMB-BOETATRON > PP-PCA-BMB-BOKLARAID > PP-PCA-BMB-DOSIV > PP-PCA-CST-CST01 > PP-PCA-FLT-FA01 > PP-PCA-FLT-FA02 > PP-PCA-FLT-FA03 > PP-PCA-IBC-01 > PP-PCA-IBC-02 > PP-PCA-IBC-03 > PP-PCA-IBC-04 > PP-PCA-PLT-CEDIM > PP-PCA-PLT-FLOC > PP-PCA-PLT-PD01 > PP-PCA-BMB-BRB01 > PP-PCA-PLC-FLOC01 > PP-PCA-PLC-FLOC02 > PP-PCA-PLT-PD02 > PP-PCA-BMB-BRB02 > PP-PCA-PLC-FLOC03 > PP-PCA-PLC-FLOC04 > PP-PCA-PLT-PD03 > PP-PCA-BMB-BRB03 > PP-PCA-PLC-FLOC05 > PP-PCA-PLC-FLOC06 > PP-PCA-TNQ-TKKLARAID > PP-PCA-TNQ-TKVERDE,30
404365,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062b8d,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-SRV-LGC-OSMOSIS,PP,PP-SRV-LGC-SERVICIOS,PP-SRV-LGC-CLARIFICADORA,PP-PCA-BMB-BO62,PP-PCA-BMB-BO63,PP-PCA-BMB-BO64,PP-PCA-BMB-BO65,PP-PCA-BMB-BO66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-SRV-LGC-SERVICIOS > PP-SRV-LGC-CLARIFICADORA > PP-PCA-BMB-BO62 > PP-PCA-BMB-BO63 > PP-PCA-BMB-BO64 > PP-PCA-BMB-BO65 > PP-PCA-BMB-BO66,8
404573,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062c5d,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-PRL-LGC-PRELIMPIEZA,PP,PP-PRL-LGC-PRELIMPIEZA,PP-PRL-FLT-FM01,PP-PRL-RSC-SF02,PP-PRL-RSC-SF03,PP-PRL-RSC-SF04,PP-PRL-VLV-VR04,PP-PRL-VNT-VE04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-PRL-LGC-PRELIMPIEZA > PP-PRL-FLT-FM01 > PP-PRL-RSC-SF02 > PP-PRL-RSC-SF03 > PP-PRL-RSC-SF04 > PP-PRL-VLV-VR04 > PP-PRL-VNT-VE04,8
404654,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062cae,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-BEAN HEATER,PP-PRP-BHT-DBH02,PP-PRP-BMB-DBO02,PP-PRP-VLV-DBHA02,PP-PRP-VLV-DBHS02,PP-PRP-VNT-DVE02,PP-PRP-CCL-CDVE02,PP-PRP-VLV-DVR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-PRP-LGC-PREPARACION > PP-PRP-LGC-BEAN HEATER > PP-PRP-BHT-DBH02 > PP-PRP-BMB-DBO02 > PP-PRP-VLV-DBHA02 > PP-PRP-VLV-DBHS02 > PP-PRP-VNT-DVE02 > PP-PRP-CCL-CDVE02 > PP-PRP-VLV-DVR02,10
404773,2d073a82-2546-46d8-8ab7-4a272b6a40f8-00062d25,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-BEAN HEATER,PP-PRP-ART-DARTBH,PP-PRP-DMP-DMPAC,PP-PRP-DMP-DMPAF,PP-PRP-RSC-DSF01,PP-PRP-SPR-SEPGOTA,PP-PRP-TNQ-TKCON,PP-PRP-VLV-SOV-100,PP-PRP-VLV-TCV-101,PP-PRP-VLV-VSBH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-PRP-LGC-PREPARACION > PP-PRP-LGC-BEAN HEATER > PP-PRP-ART-DARTBH > PP-PRP-DMP-DMPAC > PP-PRP-DMP-DMPAF > PP-PRP-RSC-DSF01 > PP-PRP-SPR-SEPGOTA > PP-PRP-TNQ-TKCON > PP-PRP-VLV-SOV-100 > PP-PRP-VLV-TCV-101 > PP-PRP-VLV-VSBH,12
405187,06330d2d-5e16-4339-91e6-b65ac5aa1910-00062ec3,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-DSC-LGC-DESCASCARADO,PP-DSC-LGC-DCCD,PP-DSC-ART-DART02,PP-DSC-CCC-DCCD01,PP-DSC-CCC-DCCD02,PP-DSC-CCC-DCCD03,PP-DSC-CCC-DCCD04,PP-DSC-CCC-DCCD05,PP-DSC-CCC-DCCD06,PP-DSC-VNT-DVE04,PP-DSC-CCL-CDVE04,PP-DSC-VLV-DVR03,PP-DSC-VNT-DVE05,PP-DSC-CCL-CDVE05,PP-DSC-VLV-DVR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-DSC-LGC-DESCASCARADO > PP-DSC-LGC-DCCD > PP-DSC-ART-DART02 > PP-DSC-CCC-DCCD01 > PP-DSC-CCC-DCCD02 > PP-DSC-CCC-DCCD03 > PP-DSC-CCC-DCCD04 > PP-DSC-CCC-DCCD05 > PP-DSC-CCC-DCCD06 > PP-DSC-VNT-DVE04 > PP-DSC-CCL-CDVE04 > PP-DSC-VLV-DVR03 > PP-DSC-VNT-DVE05 > PP-DSC-CCL-CDVE05 > PP-DSC-VLV-DVR04,16
405283,06330d2d-5e16-4339-91e6-b65ac5aa1910-00062f23,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-PRP-LGC-REDLER,PP,PP-DSC-LGC-DESCASCARADO,PP-DSC-LGC-REDLER,PP-DSC-RDL-DR10,PP-DSC-RDL-DR11,PP-DSC-RDL-DR14,PP-DSC-RDL-DR17,PP-DSC-RDL-DR18,PP-DSC-RDL-DRZ01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-DSC-LGC-DESCASCARADO > PP-DSC-LGC-REDLER > PP-DSC-RDL-DR10 > PP-DSC-RDL-DR11 > PP-DSC-RDL-DR14 > PP-DSC-RDL-DR17 > PP-DSC-RDL-DR18 > PP-DSC-RDL-DRZ01,9
405603,06330d2d-5e16-4339-91e6-b65ac5aa1910-00063063,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-DSC-RDL-DR02,PP,PP-DSC-LGC-DESCASCARADO,PP-DSC-LGC-REDLER,PP-DSC-RDL-DR02,PP-DSC-RDL-DR05A,PP-DSC-RDL-DR08,PP-DSC-RDL-DR09,PP-DSC-RDL-RZ01A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-DSC-LGC-DESCASCARADO > PP-DSC-LGC-REDLER > PP-DSC-RDL-DR02 > PP-DSC-RDL-DR05A > PP-DSC-RDL-DR08 > PP-DSC-RDL-DR09 > PP-DSC-RDL-RZ01A,8
405721,06330d2d-5e16-4339-91e6-b65ac5aa1910-000630d9,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-DSC-RDL-DR02,PP,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-REDLER,PP-PRP-RDL-RZ02,PP-PRP-RDL-RZ03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-PRP-LGC-PREPARACION > PP-PRP-LGC-REDLER > PP-PRP-RDL-RZ02 > PP-PRP-RDL-RZ03,5
407582,05006a48-2ec1-4af5-bbec-4034ff3f5e38-0006381e,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-DSC-LGC-DESCASCARADO,PP-DSC-LGC-ZARANDAS,PP-DSC-RSC-DSF02,PP-DSC-RSC-DSF03,PP-DSC-ZRN-DZ01,PP-DSC-ZRN-DZ02,PP-DSC-ZRN-DZ03,PP-DSC-ZRN-DZ04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-DSC-LGC-DESCASCARADO > PP-DSC-LGC-ZARANDAS > PP-DSC-RSC-DSF02 > PP-DSC-RSC-DSF03 > PP-DSC-ZRN-DZ01 > PP-DSC-ZRN-DZ02 > PP-DSC-ZRN-DZ03 > PP-DSC-ZRN-DZ04,9
407687,05006a48-2ec1-4af5-bbec-4034ff3f5e38-00063887,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-DSC-LGC-DESCASCARADO,PP-DSC-LGC-MOLINO,PP-DSC-BMB-DBS01,PP-DSC-MLN-DM01,PP-DSC-RSC-DMA01,PP-DSC-RSC-DSF09,PP-DSC-RSC-DSFM01,PP-DSC-VLV-DVR16,PP-DSC-LGC-ASPIRADORES,PP-DSC-ASP-DAS01,PP-DSC-ASP-DAS02,PP-DSC-ASP-DAS03,PP-DSC-ASP-DAS04,PP-DSC-VNT-DVE13,PP-DSC-CCL-CDVE13,PP-DSC-VLV-DVR15,P10-DSC-ASP-ASP4,P10-DSC-ALM-AS04,P10-DSC-VNT-VE14,P10-DSC-CCL-CVE14,P10-DSC-VLV-VR14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-DSC-LGC-DESCASCARADO > PP-DSC-LGC-MOLINO > PP-DSC-BMB-DBS01 > PP-DSC-MLN-DM01 > PP-DSC-RSC-DMA01 > PP-DSC-RSC-DSF09 > PP-DSC-RSC-DSFM01 > PP-DSC-VLV-DVR16 > PP-DSC-LGC-ASPIRADORES > PP-DSC-ASP-DAS01 > PP-DSC-ASP-DAS02 > PP-DSC-ASP-DAS03 > PP-DSC-ASP-DAS04 > PP-DSC-VNT-DVE13 > PP-DSC-CCL-CDVE13 > PP-DSC-VLV-DVR15 > P10-DSC-ASP-ASP4 > P10-DSC-ALM-AS04 > P10-DSC-VNT-VE14 > P10-DSC-CCL-CVE14 > P10-DSC-VLV-VR14,22
408017,05006a48-2ec1-4af5-bbec-4034ff3f5e38-000639d1,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-EXT-EX01 EXTRACTOR,PP-EXT-LGC-HIDROCICLONES,PP-EXT-HDR-HCP01,PP-EXT-HDR-HCP02,PP-EXT-HDR-HCS01N,PP-EXT-HDR-HCS01S,PP-EXT-HDR-HCS02N,PP-EXT-HDR-HCS02S,PP-EXT-HDR-HCS03N,PP-EXT-HDR-HCS03S,PP-EXT-HDR-HCS04N,PP-EXT-HDR-HCS04S,PP-EXT-HDR-HCS05N,PP-EXT-HDR-HCS05S,PP-EXT-HDR-HCS06N,PP-EXT-HDR-HCS06S,PP-EXT-HDR-HCS07N,PP-EXT-HDR-HCS07S,PP-EXT-HDR-HCS08N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR > PP-EXT-LGC-HIDROCICLONES > PP-EXT-HDR-HCP01 > PP-EXT-HDR-HCP02 > PP-EXT-HDR-HCS01N > PP-EXT-HDR-HCS01S > PP-EXT-HDR-HCS02N > PP-EXT-HDR-HCS02S > PP-EXT-HDR-HCS03N > PP-EXT-HDR-HCS03S > PP-EXT-HDR-HCS04N > PP-EXT-HDR-HCS04S > PP-EXT-HDR-HCS05N > PP-EXT-HDR-HCS05S > PP-EXT-HDR-HCS06N > PP-EXT-HDR-HCS06S > PP-EXT-HDR-HCS07N > PP-EXT-HDR-HCS07S > PP-EXT-HDR-HCS08N,21
408074,05006a48-2ec1-4af5-bbec-4034ff3f5e38-00063a0a,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-EXT-LGC-DESGOMADO,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-SOLVENTE,PP-EXT-BMB-BO01,PP-EXT-BMB-BO25,PP-EXT-BMB-BO29,PP-EXT-CDL-CAUDALIM,PP-EXT-HEX01,PP-EXT-HEX02,PP-EXT-HEX03,PP-EXT-HEX04,PP-EXT-HEX05,PP-EXT-HRV-HERVIDOR SOLV,PP-EXT-INT-INT04HERV,PP-EXT-TNQ-TKSERVICIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE > PP-EXT-BMB-BO01 > PP-EXT-BMB-BO25 > PP-EXT-BMB-BO29 > PP-EXT-CDL-CAUDALIM > PP-EXT-HEX01 > PP-EXT-HEX02 > PP-EXT-HEX03 > PP-EXT-HEX04 > PP-EXT-HEX05 > PP-EXT-HRV-HERVIDOR SOLV > PP-EXT-INT-INT04HERV > PP-EXT-TNQ-TKSERVICIO,15
408280,43d663df-9888-4368-ba32-0773056a16cc-00063ad8,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-EXT-EX01 EXTRACTOR,PP-EXT-BMB-BO15,PP-EXT-BMB-BO52 E,PP-EXT-LGC-BMB RECIRC,PP-EXT-BMB-BO02,PP-EXT-BMB-BO03,PP-EXT-BMB-BO04,PP-EXT-BMB-BO05,PP-EXT-BMB-BO06,PP-EXT-BMB-BO07,PP-EXT-BMB-BO08,PP-EXT-BMB-BO09,PP-EXT-BMB-BO10,PP-EXT-BMB-BO11,PP-EXT-BMB-BO12,PP-EXT-BMB-BO13,PP-EXT-BMB-BO14,PP-EXT-BMB-BO16,PP-EXT-BMB-BO17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR > PP-EXT-BMB-BO15 > PP-EXT-BMB-BO52 E > PP-EXT-LGC-BMB RECIRC > PP-EXT-BMB-BO02 > PP-EXT-BMB-BO03 > PP-EXT-BMB-BO04 > PP-EXT-BMB-BO05 > PP-EXT-BMB-BO06 > PP-EXT-BMB-BO07 > PP-EXT-BMB-BO08 > PP-EXT-BMB-BO09 > PP-EXT-BMB-BO10 > PP-EXT-BMB-BO11 > PP-EXT-BMB-BO12 > PP-EXT-BMB-BO13 > PP-EXT-BMB-BO14 > PP-EXT-BMB-BO16 > PP-EXT-BMB-BO17,21
408751,43d663df-9888-4368-ba32-0773056a16cc-00063caf,Generic Models,Biodiesel14,Biodiesel,Biodiesel,,Paralelo a linea de tierra,PP-HRN-SRT-SR01,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-SOLVENTE,PP-EXT-TNQ-TKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE > PP-EXT-TNQ-TKC,4
408827,43d663df-9888-4368-ba32-0773056a16cc-00063cfb,Generic Models,Biodiesel15,Biodiesel,Biodiesel,,Paralelo a linea de tierra,PP-HRN-SRT-SR01,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-SOLVENTE,PP-EXT-TNQ-TKB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE > PP-EXT-TNQ-TKB,4
408848,43d663df-9888-4368-ba32-0773056a16cc-00063d10,Generic Models,Biodiesel16,Biodiesel,Biodiesel,,Paralelo a linea de tierra,PP-HRN-SRT-SR01,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-SOLVENTE,PP-EXT-BMB-BO26,PP-EXT-BMB-BO42,PP-EXT-TNQ-TKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE > PP-EXT-BMB-BO26 > PP-EXT-BMB-BO42 > PP-EXT-TNQ-TKA,6
408894,43d663df-9888-4368-ba32-0773056a16cc-00063d3e,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-SRN-SIREXT,PP-EXT-TRF-TRA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-SRN-SIREXT > PP-EXT-TRF-TRA5,4
409476,43d663df-9888-4368-ba32-0773056a16cc-00063f84,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-EXT-BMB-BODG,PP,PP-EXT-BMB-BODG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-BMB-BODG,2
