element_id	group_key	slots	max_confidence
502991	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502993	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502995	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502997	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502999	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503001	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503003	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503005	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503007	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503009	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503011	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503013	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503015	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503017	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503019	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503021	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503023	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503025	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503027	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503029	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503031	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503033	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503055	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503057	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503059	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503061	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503063	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503065	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503067	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503069	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503071	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503073	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503075	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
503077	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495295	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495297	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495299	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495301	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495303	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495305	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495307	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495309	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495311	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495313	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495315	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495317	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495319	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495321	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495323	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495325	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495327	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495329	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495331	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495333	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495335	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495337	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495339	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495341	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495343	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495345	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495347	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495349	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495351	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495353	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495355	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495357	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495359	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495361	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495363	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495365	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495367	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495369	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495371	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495453	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495455	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495457	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495459	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495461	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495463	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495465	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495467	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495469	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495471	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495497	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495499	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502877	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502879	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502881	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502883	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502885	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502887	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502889	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502891	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502893	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502895	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502897	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502899	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502901	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502903	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502905	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502907	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502909	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502911	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502913	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502915	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502917	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502919	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502921	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502923	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502925	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502927	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502929	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502931	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502933	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502935	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502937	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502939	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502941	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502943	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502945	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502947	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502949	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502951	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
502953	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503035	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503037	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503039	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503041	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503043	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503045	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503047	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503049	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503051	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503053	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503079	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
503081	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__st	3	1.0
495293	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:nivel_4__st	3	1.0
502875	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:nivel_4__st	3	1.0
495927	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
495931	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
495933	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
495935	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497347	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497349	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497351	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497353	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497355	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497357	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497359	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497363	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497983	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497985	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497987	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497989	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497991	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497993	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497995	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
497997	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502857	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502859	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502861	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502863	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502865	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502867	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502869	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
502873	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503493	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503495	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503497	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503499	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503501	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503503	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503505	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503507	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503509	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503513	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503515	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
503517	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517575	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517577	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517579	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517581	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517583	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517585	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517587	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517589	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517592	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517594	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517596	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517598	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517600	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517602	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517604	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
517606	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
518445	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
518449	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__sin_mark	3	1.0
495929	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__st	3	1.0
495937	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__st	3	1.0
503511	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__st	3	1.0
503519	estructura|Structural Framing|Familia2|Familia2||ref|test:nivel_2__st	3	1.0
518443	estructura|Structural Framing|Familia2|Familia2||ref|test:npt_2_92__st	3	1.0
518451	estructura|Structural Framing|Familia2|Familia2||ref|test:npt_2_92__st	3	1.0
518441	estructura|Structural Framing|Familia2|Familia2||ref|test:npt_2_92__sin_mark	3	1.0
518447	estructura|Structural Framing|Familia2|Familia2||ref|test:npt_2_92__sin_mark	3	1.0
495062	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495064	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495506	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495508	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495514	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495516	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495522	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495524	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495530	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495532	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495538	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495540	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495546	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495548	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495554	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495556	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495562	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495564	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495570	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495572	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495578	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495580	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495586	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495588	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495594	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495596	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495602	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495604	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495610	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495612	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495618	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495620	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495626	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495628	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495634	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495636	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495642	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495644	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495650	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495652	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495658	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495660	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495666	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495668	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495674	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495676	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495682	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495684	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495690	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495692	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495698	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
495700	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
502645	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
502647	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
503088	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
503090	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
503096	estructura|Structural Framing|H_Perfiles de ala ancha|HE300A||ref|test:npt_2_92__st	3	1.0
