element_id_contenedor,unique_id_contenedor,btz_path_contenedor,codigo_project,descripcion_project,slots_libres,cantidad_hijos_asignados,motivo_omision
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-VLV-SAPN,VALVULA ROTATIVA S.A.P. LAMIN. <L-1> (N) | Grupo: PR-VLV SAP-N LMN PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-CCL-LMNL1S,CICLON SAP LAMINADOR LINEA 1 <S> | Grupo: PR-CCL LAMINADOR,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-VLV-SAPS,VALVULA ROTATIVA S.A.P. LAMIN. <L-1> (S) | Grupo: PR-VLV SAP-S LMN PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SAP-PRPL1,S.A.P. PREPARACION L-1 | Grupo: PR-SAP PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-CCL-CSAPL1,CICLON SAP QUEBRADOR LINEA 1 | Grupo: PR-CCL QUEBRADOR,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-VLV-VRSAPL1,VALVULA ROTATIVA S.A.P. PREP.1 | Grupo: PR-VLV SAP PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-LGC-SUPERDECANTERS,LOGICO SUPERDECANTERS PREPARACION LINEA 1 | Grupo: PR-LOGICO,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SDC-N01,SUPER D´CANTER Nº 1  <N> | Grupo: PR-SDC N01 PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SDC-N02,SUPER D´CANTER Nº 2  <S> | Grupo: PR-SDC N02 PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SDC-N03,SUPER D´CANTER Nº 3  <S/O> | Grupo: PR-SDC N03 PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SDC-N04,SUPER D´CANTER Nº 4  <E. 3 Y 5> | Grupo: PR-SDC N04 PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SDC-N05,SUPER D´CANTER Nº 5  <E. 4 Y 6> | Grupo: PR-SDC N05 PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SDC-N06,SUPER D´CANTER Nº 6  <N/O> | Grupo: PR-SDC N06 PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-LGC-TANQUES,LOGICO TANQUES PREPARACION LINEA 1 | Grupo: PR-LOGICO,76,122,asociado_por_csv_externo_supera_slots_btz
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR-PRP1-SRT-L01,SECADOR ROTATIVO Nº 1 | Grupo: PR-SRT PRP1,76,122,asociado_por_csv_externo_supera_slots_btz
