estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,estado_confirmacion
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-CNT-CSS02,CINTA TRANSP. CSS 2 | Grupo: PR-CNT-CSS02,1850,5,1850,PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02 > PR-PLYMP-CNT-CSS02,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,contenedor_scoring,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,4,76,NO,200,0,200,ancestro_project_exacto,167022:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP02.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-CRR-CSS02,CARRO DISTRIBUIDOR CINTA SOBRE CELDA 02 | Grupo: PR-CRR DST,1851,6,1851,PR-PLYMP-CNT-CSS02,PR-PLYMP-CNT-CSS02,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP02 > PR-PLYMP-CNT-CSS02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02 > PR-PLYMP-CNT-CSS02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02 > PR-PLYMP-CNT-CSS02 > PR-PLYMP-CRR-CSS02,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,contenedor_scoring,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,4,76,NO,200,0,200,ancestro_project_exacto,167022:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP02.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-SIS-TRM-DMP02,SISTEMA DE MEDICION DE TERMOMETRIA CELDA 02 | Grupo: PR-SIS TRM,1852,5,1852,PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02 > PR-PLYMP-SIS-TRM-DMP02,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,contenedor_scoring,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,4,76,NO,200,0,200,ancestro_project_exacto,167022:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP02.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-VNT-AIRS2-3,VENTILADOR Nº 1 AIREACION CELDA 02  Y 03 | Grupo: PR-VNT C02-3,1853,5,1853,PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02 > PR-PLYMP-VNT-AIRS2-3,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,contenedor_scoring,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,4,76,NO,200,0,200,ancestro_project_exacto,167022:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP02.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-VNT-AIRS21,VENTILADOR Nº 1 AIREACION CELDA 02 <E> | Grupo: PR-VNT C02,1854,5,1854,PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02 > PR-PLYMP-VNT-AIRS21,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,contenedor_scoring,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,4,76,NO,200,0,200,ancestro_project_exacto,167022:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP02.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-VNT-AIRS22,VENTILADOR Nº 2 AIREACION CELDA 02<C> | Grupo: PR-VNT C02,1855,5,1855,PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02 > PR-PLYMP-VNT-AIRS22,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,contenedor_scoring,167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,4,76,NO,200,0,200,ancestro_project_exacto,167022:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP02,PR-PLYMP-SLO-DMP02,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP02.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
match_elemento_puntual,elemento_puntual,PR-PLYMP-SLO-DMP03,SILO CELDA DEP. M. P. Nº 3 | Grupo: PR-SLO CELDA 03,1856,4,1856,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-LGC-SILOS,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,btz_description_04,,,,,,,,,,,,,Coincidencia exacta única con elemento Revit.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-CNT-CBS03,CINTA TRANSP. CBS 3 | Grupo: PR-CNT CBS03,1857,5,1857,PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CBS03,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,contenedor_scoring,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,4,76,NO,200,0,200,ancestro_project_exacto,167124:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP03.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-CRR-CBS3N,CARRO INFERIOR NORTE CINTA BAJO CELDA 03 | Grupo: PR-CRR INF,1858,6,1858,PR-PLYMP-CNT-CBS03,PR-PLYMP-CNT-CBS03,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CBS03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CBS03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CBS03 > PR-PLYMP-CRR-CBS3N,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,contenedor_scoring,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,4,76,NO,200,0,200,ancestro_project_exacto,167124:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP03.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-CRR-CBS3S,CARRO DISTRIBUIDOR 2 CBS3 <S> | Grupo: PR-CRR DST,1859,6,1859,PR-PLYMP-CNT-CBS03,PR-PLYMP-CNT-CBS03,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CBS03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CBS03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CBS03 > PR-PLYMP-CRR-CBS3S,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,contenedor_scoring,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,4,76,NO,200,0,200,ancestro_project_exacto,167124:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP03.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-CNT-CSS03,CINTA TRANSP. CSS 3 | Grupo: PR-CNT-CSS03,1860,5,1860,PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CSS03,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,contenedor_scoring,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,4,76,NO,200,0,200,ancestro_project_exacto,167124:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP03.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-CRR-CSS03,CARRO DISTRIBUIDOR CINTA SOBRE CELDA 03 | Grupo: PR-CRR DST,1861,6,1861,PR-PLYMP-CNT-CSS03,PR-PLYMP-CNT-CSS03,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CSS03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CSS03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-CNT-CSS03 > PR-PLYMP-CRR-CSS03,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,contenedor_scoring,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,4,76,NO,200,0,200,ancestro_project_exacto,167124:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP03.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-LDV-LS03E,LINEA DE VIDA INTERIOR SILO 03 ESTE LDV-HOR-833 | Grupo: PR-LDV SILO 03,1862,5,1862,PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-LDV-LS03E,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,contenedor_scoring,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,4,76,NO,200,0,200,ancestro_project_exacto,167124:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP03.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-PLYMP-LDV-LS03O,LINEA DE VIDA INTERIOR SILO 03 OESTE LDV-HOR-834 | Grupo: PR-LDV SILO 03,1863,5,1863,PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,PR-PLYMP-LGC-PLAYA > PR-PLYMP-LGC-SILOS > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03 > PR-PLYMP-LDV-LS03O,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,contenedor_scoring,167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,4,76,NO,200,0,200,ancestro_project_exacto,167124:200:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP03,PR-PLYMP-SLO-DMP03,Sin match puntual; contenedor único por ancestro Project PR-PLYMP-SLO-DMP03.,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
