element_id,unique_id,category,family,type,name,btz_path_detectado,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,cantidad_btz_description_con_valor,slots_libres,cantidad_codigos_project_asignados_sugeridos
377749,2820d03f-22b4-43b5-a10b-789b042309d5-0005c395,Modelos genéricos,Modelos genéricos 40,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW3,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
377771,2820d03f-22b4-43b5-a10b-789b042309d5-0005c3ab,Modelos genéricos,Modelos genéricos 41,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW4,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
377797,2820d03f-22b4-43b5-a10b-789b042309d5-0005c3c5,Modelos genéricos,Modelos genéricos 42,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW5,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
378801,2820d03f-22b4-43b5-a10b-789b042309d5-0005c7b1,Modelos genéricos,Generic Models 1,Generic Models 1,Generic Models 1,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP16,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
379752,2820d03f-22b4-43b5-a10b-789b042309d5-0005cb68,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-SE01N > PR-PLYMP-SLO-SE01N,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-SE01N,PR-PLYMP-SLO-SE01N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,75,1
379987,78d32039-a934-4204-a849-af0b99e119be-0005cc53,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EFL-LGC-EFLUENTES > PR-EFL-LGC-POZO DE BOMBEO EFLUENTES > PR-EFL-BMB-B/01/01A,PR,PR-EFL-LGC-EFLUENTES,PR-EFL-LGC-POZO DE BOMBEO EFLUENTES,PR-EFL-BMB-B/01/01A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
380066,78d32039-a934-4204-a849-af0b99e119be-0005cca2,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EFL-LGC-EFLUENTES > PR-EFL-LGC-POZO DE BOMBEO EFLUENTES > PR-EFL-BMB-B/01/01A,PR,PR-EFL-LGC-EFLUENTES,PR-EFL-LGC-POZO DE BOMBEO EFLUENTES,PR-EFL-BMB-B/01/01A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
380107,78d32039-a934-4204-a849-af0b99e119be-0005cccb,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EFL-LGC-EFLUENTES > PR-EFL-LGC-POZO DE BOMBEO EFLUENTES > PR-EFL-BMB-B/01/01A,PR,PR-EFL-LGC-EFLUENTES,PR-EFL-LGC-POZO DE BOMBEO EFLUENTES,PR-EFL-BMB-B/01/01A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
380306,78d32039-a934-4204-a849-af0b99e119be-0005cd92,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP16 > PR-PLYMP-SLO-SE02S,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP16,PR-PLYMP-SLO-SE02S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,75,2
380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,51
383404,78d32039-a934-4204-a849-af0b99e119be-0005d9ac,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ENR1-LGC-ENERGIA 1 > PR-ENR1-LGC-GENERAL,PR,PR-ENR1-LGC-ENERGIA 1,PR-ENR1-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,23
384037,78d32039-a934-4204-a849-af0b99e119be-0005dc25,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PRP3-LGC-PREPARACION 3 > PR-PRP3-LGC-GENERAL > PR-PRP3-VNT-EFLTE,PR,PR-PRP3-LGC-PREPARACION 3,PR-PRP3-LGC-GENERAL,PR-PRP3-VNT-EFLTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,62
384351,78d32039-a934-4204-a849-af0b99e119be-0005dd5f,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLL-LGC-PELLETEADO > PR-PLL-LGC-GENERAL,PR,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,34
385264,78d32039-a934-4204-a849-af0b99e119be-0005e0f0,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYSP-LGC-PLAYA Y SUB > PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 7,PR,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
386386,95c1af94-5959-437c-80b8-8758c03bcc38-0005e552,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EFL-LGC-EFLUENTES > PR-EFL-LGC-POZO DE BOMBEO EFLUENTES > PR-EFL-REJ-FPZB,PR,PR-EFL-LGC-EFLUENTES,PR-EFL-LGC-POZO DE BOMBEO EFLUENTES,PR-EFL-REJ-FPZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
386789,95c1af94-5959-437c-80b8-8758c03bcc38-0005e6e5,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > trafos tag aparte,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,trafos tag aparte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
386796,95c1af94-5959-437c-80b8-8758c03bcc38-0005e6ec,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > sala de ccm,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,sala de ccm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,27
388270,95c1af94-5959-437c-80b8-8758c03bcc38-0005ecae,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
389614,de43de5a-fab0-41f3-83fa-797402179eb3-0005f1ee,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-BOMBAS,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-BOMBAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
389674,de43de5a-fab0-41f3-83fa-797402179eb3-0005f22a,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-BOMBAS,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-BOMBAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
389694,de43de5a-fab0-41f3-83fa-797402179eb3-0005f23e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-BOMBAS,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-BOMBAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
389719,de43de5a-fab0-41f3-83fa-797402179eb3-0005f257,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-BOMBAS,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-BOMBAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
389738,de43de5a-fab0-41f3-83fa-797402179eb3-0005f26a,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-BOMBAS,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-BOMBAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
391183,de43de5a-fab0-41f3-83fa-797402179eb3-0005f80f,Modelos genéricos,Modelos genéricos 44,Modelos genéricos 1,Modelos genéricos 1,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
392352,de43de5a-fab0-41f3-83fa-797402179eb3-0005fca0,Modelos genéricos,Modelos genéricos 45,Modelos genéricos 1,Modelos genéricos 1,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
392503,de43de5a-fab0-41f3-83fa-797402179eb3-0005fd37,Modelos genéricos,Modelos genéricos 46,Modelos genéricos 1,Modelos genéricos 1,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
394169,a76015c2-c6f4-4057-9a15-5a3acb8b5871-000603b9,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-ENFRIADORES,PR,PR-EXT2-LGC-EXTRACCION 2,PR-EXT2-LGC-ENFRIADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,4
394320,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060450,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-VPR2-LGC-VAPOR2 > PR-VPR2-LGC-GENERAL,PR,PR-VPR2-LGC-VAPOR2,PR-VPR2-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,63
394401,a76015c2-c6f4-4057-9a15-5a3acb8b5871-000604a1,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ENR2-LGC-ENERGIA 2 > PR-ENR2-LGC-GENERAL,PR,PR-ENR2-LGC-ENERGIA 2,PR-ENR2-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,15
394694,a76015c2-c6f4-4057-9a15-5a3acb8b5871-000605c6,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3,PR,PR-ALM-LGC-ALMACEN RICARDONE,PR-ALM-LGC-GENERAL,PR-ALM-ATL-YAL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
394757,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060605,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PRP1-LGC-PREPARACION 1 > PR-PRP1-LGC-GENERAL > PR-PRP1-CNT-TSG16,PR,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-GENERAL,PR-PRP1-CNT-TSG16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,122
394871,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060677,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-HRN-LGC-HARINA > PR-HRN-LGC-MOLINOS,PR,PR-HRN-LGC-HARINA,PR-HRN-LGC-MOLINOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
395126,a76015c2-c6f4-4057-9a15-5a3acb8b5871-00060776,Modelos genéricos,Modelos genéricos 43,Modelos genéricos 1,Modelos genéricos 1,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
396078,32e5720f-4901-48e3-8bc1-287fb1eaae75-00060b2e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-TORRE ENFRIAMIENTO SULZER Nº 2 <OESTE> > PR-EXT2-BMB-03TE2,PR,PR-EXT2-LGC-EXTRACCION 2,PR-EXT2-LGC-TORRE ENFRIAMIENTO SULZER Nº 2 <OESTE>,PR-EXT2-BMB-03TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
402086,32e5720f-4901-48e3-8bc1-287fb1eaae75-000622a6,Modelos genéricos,Modelos genéricos 49,Modelos genéricos 1,Modelos genéricos 1,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-TANQUES > PR-ACT-TNQ-AC07,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-TANQUES,PR-ACT-TNQ-AC07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
402373,32e5720f-4901-48e3-8bc1-287fb1eaae75-000623c5,Modelos genéricos,Modelos genéricos 50,Modelos genéricos 1,Modelos genéricos 1,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-TANQUES > PR-ACT-TNQ-AC07,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-TANQUES,PR-ACT-TNQ-AC07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
402724,32e5720f-4901-48e3-8bc1-287fb1eaae75-00062524,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-TLLE-LGC-TALLER ELECTRICO > PR-TLLE-LGC-GENERAL > PR-TLLE-ESC-MEC,PR,PR-TLLE-LGC-TALLER ELECTRICO,PR-TLLE-LGC-GENERAL,PR-TLLE-ESC-MEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
402797,32e5720f-4901-48e3-8bc1-287fb1eaae75-0006256d,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL > PR-TLLOC-ACP-CAR3,PR,PR-TLLOC-LGC-TALLER OBRA CIVIL,PR-TLLOC-LGC-GENERAL,PR-TLLOC-ACP-CAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,4
413470,e77625ab-48ba-48c2-a9f4-7d38defab4b4-00064f1e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-PLATAFORMAS VOLC,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-PLATAFORMAS VOLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
413962,4ebdd558-c989-409d-9fc3-d33c3da7089e-0006510a,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PRL2-LGC-PRELIMPIEZA 2 > PR-PRL2-LGC-GENERAL,PR,PR-PRL2-LGC-PRELIMPIEZA 2,PR-PRL2-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,16
413980,4ebdd558-c989-409d-9fc3-d33c3da7089e-0006511c,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PRL3-LGC-PRELIMPIEZA 3 > PR-PRL3-LGC-GENERAL,PR,PR-PRL3-LGC-PRELIMPIEZA 3,PR-PRL3-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,31
414088,588948db-dff1-4d88-9ae5-3f6f08daf997-00065188,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PRP2-LGC-PREPARACION 2 > PR-PRP2-LGC-GENERAL > PR-PRP2-MLA-BHL1,PR,PR-PRP2-LGC-PREPARACION 2,PR-PRP2-LGC-GENERAL,PR-PRP2-MLA-BHL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,72
414296,588948db-dff1-4d88-9ae5-3f6f08daf997-00065258,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-GRANULADORES,PR,PR-EXT2-LGC-EXTRACCION 2,PR-EXT2-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,10
414583,588948db-dff1-4d88-9ae5-3f6f08daf997-00065377,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TANQUES,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-TANQUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,28
414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-CONDENSADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,9
414906,588948db-dff1-4d88-9ae5-3f6f08daf997-000654ba,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-EXTRACTOR TAPIZ I-3T,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-EXTRACTOR TAPIZ I-3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
415005,588948db-dff1-4d88-9ae5-3f6f08daf997-0006551d,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1,PR,PR-EXT1-LGC-EXTRACCION 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,0
415126,588948db-dff1-4d88-9ae5-3f6f08daf997-00065596,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-EXTRACTOR TAPIZ I-3T > PR-EXT2-BMB-P002A,PR,PR-EXT2-LGC-EXTRACCION 2,PR-EXT2-LGC-EXTRACTOR TAPIZ I-3T,PR-EXT2-BMB-P002A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
415133,588948db-dff1-4d88-9ae5-3f6f08daf997-0006559d,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-TANQUES > PR-EXT2-TNQ-SH02,PR,PR-EXT2-LGC-EXTRACCION 2,PR-EXT2-LGC-TANQUES,PR-EXT2-TNQ-SH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,48
415140,588948db-dff1-4d88-9ae5-3f6f08daf997-000655a4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-CONDENSADORES > PR-EXT2-CND-I20C,PR,PR-EXT2-LGC-EXTRACCION 2,PR-EXT2-LGC-CONDENSADORES,PR-EXT2-CND-I20C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
