element_id,unique_id,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,estado_match,estado_confirmacion,observacion,limpiar_valores
232169,007165d0-5481-4cac-bfbc-3380881edccc-00038ae9,PR-LCTS-LGC-LECITINA,PR,PR-LCTS-LGC-LECITINA SOJA,PR-LCTS-LGC-GENERAL,PR-LCTS-CLT-CLT01,PR-LCTS-ENF-VTT01,PR-LCTS-EQP-VCO,PR-LCTS-EVP-SEL02,PR-LCTS-VLV-SVEV-LCT,PR-LCTS-HDR-I503,PR-LCTS-LGC-BOMBAS,PR-LCTS-LGC-TANQUES,PR-LCTS-TRR-DEL1,PR-LCTS-TRR-DEL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-LCTS-CLT-CLT01 escrito en btz_description_04 | hijo Project PR-LCTS-ENF-VTT01 escrito en btz_description_05 | hijo Project PR-LCTS-EQP-VCO escrito en btz_description_06 | hijo Project PR-LCTS-EVP-SEL02 escrito en btz_description_07 | hijo Project PR-LCTS-VLV-SVEV-LCT escrito en btz_description_08 | hijo Project PR-LCTS-HDR-I503 escrito en btz_description_09 | hijo Project PR-LCTS-LGC-BOMBAS escrito en btz_description_10 | hijo Project PR-LCTS-LGC-TANQUES escrito en btz_description_11 | hijo Project PR-LCTS-TRR-DEL1 escrito en btz_description_12 | hijo Project PR-LCTS-TRR-DEL2 escrito en btz_description_13,NO
232316,007165d0-5481-4cac-bfbc-3380881edccc-00038b7c,PR-PDA-BMB-AGC05,PR,PR-PDA-LGC-PLANTA DE AGUA,PR-PDA-LGC-CISTERNA DE AGUA CLARIFICADA,PR-PDA-BMB-AGC05,PR-PDA-BMB-COR20,PR-PDA-BMB-AGC06,PR-PDA-BMB-AGC07,PR-PDA-BMB-CLR21,PR-PDA-BMB-AGP01,PR-PDA-BMB-AGP02,PR-PDA-BMB-AGP03,PR-PDA-BMB-ACS01,PR-PDA-BMB-AGD03,PR-PDA-BMB-AGD04,PR-PDA-BMB-SOC22,PR-PDA-BMB-SOC23,PR-PDA-BMB-B1AT2,PR-PDA-BMB-B2AT2,PR-PDA-BMB-B3DAD,PR-PDA-BMB-B4DAD,PR-PDA-BMB-BAPH,PR-PDA-BMB-AGC04,PR-PDA-BMB-AGC01,PR-PDA-BMB-AGA01,PR-PDA-BMB-AGC02,PR-PDA-BMB-AGA02,PR-PDA-BMB-AGC03,PR-PDA-BMB-AGA03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PDA-BMB-COR20 escrito en btz_description_05 | hijo Project PR-PDA-BMB-AGC06 escrito en btz_description_06 | hijo Project PR-PDA-BMB-AGC07 escrito en btz_description_07 | hijo Project PR-PDA-BMB-CLR21 escrito en btz_description_08 | hijo Project PR-PDA-BMB-AGP01 escrito en btz_description_09 | hijo Project PR-PDA-BMB-AGP02 escrito en btz_description_10 | hijo Project PR-PDA-BMB-AGP03 escrito en btz_description_11 | hijo Project PR-PDA-BMB-ACS01 escrito en btz_description_12 | hijo Project PR-PDA-BMB-AGD03 escrito en btz_description_13 | hijo Project PR-PDA-BMB-AGD04 escrito en btz_description_14 | hijo Project PR-PDA-BMB-SOC22 escrito en btz_description_15 | hijo Project PR-PDA-BMB-SOC23 escrito en btz_description_16 | hijo Project PR-PDA-BMB-B1AT2 escrito en btz_description_17 | hijo Project PR-PDA-BMB-B2AT2 escrito en btz_description_18 | hijo Project PR-PDA-BMB-B3DAD escrito en btz_description_19 | hijo Project PR-PDA-BMB-B4DAD escrito en btz_description_20 | hijo Project PR-PDA-BMB-BAPH escrito en btz_description_21 | hijo Project PR-PDA-BMB-AGC04 escrito en btz_description_22 | hijo Project PR-PDA-BMB-AGC01 escrito en btz_description_23 | hijo Project PR-PDA-BMB-AGA01 escrito en btz_description_24 | hijo Project PR-PDA-BMB-AGC02 escrito en btz_description_25 | hijo Project PR-PDA-BMB-AGA02 escrito en btz_description_26 | hijo Project PR-PDA-BMB-AGC03 escrito en btz_description_27 | hijo Project PR-PDA-BMB-AGA03 escrito en btz_description_28,NO
374469,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b6c5,PR-PDA-TNQ-AGC,PR,PR-PDA-LGC-PLANTA DE AGUA,PR-PDA-LGC-GENERAL,PR-PDA-TNQ-AGC,PR-PDA-TNQ-ACR,PR-PDA-TNQ-ACS,PR-PDA-TNQ-ADE,PR-PDA-TNQ-SOC,PR-PDA-TNQ-T1EEFL,PR-PDA-TNQ-T2EEFL,PR-PDA-TNQ-TRAC,PR-PDA-TNQ-VES,PR-PDA-TNQ-TAGA1,PR-PDA-TNQ-TPSRA1,PR-PDA-TNQ-TPSRAL1,PR-PDA-TNQ-TAGA2,PR-PDA-TNQ-TPSRA2,PR-PDA-TNQ-TPSRAL2,PR-PDA-TNQ-TAGA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PDA-TNQ-ACR escrito en btz_description_05 | hijo Project PR-PDA-TNQ-ACS escrito en btz_description_06 | hijo Project PR-PDA-TNQ-ADE escrito en btz_description_07 | hijo Project PR-PDA-TNQ-SOC escrito en btz_description_08 | hijo Project PR-PDA-TNQ-T1EEFL escrito en btz_description_09 | hijo Project PR-PDA-TNQ-T2EEFL escrito en btz_description_10 | hijo Project PR-PDA-TNQ-TRAC escrito en btz_description_11 | hijo Project PR-PDA-TNQ-VES escrito en btz_description_12 | hijo Project PR-PDA-TNQ-TAGA1 escrito en btz_description_13 | hijo Project PR-PDA-TNQ-TPSRA1 escrito en btz_description_14 | hijo Project PR-PDA-TNQ-TPSRAL1 escrito en btz_description_15 | hijo Project PR-PDA-TNQ-TAGA2 escrito en btz_description_16 | hijo Project PR-PDA-TNQ-TPSRA2 escrito en btz_description_17 | hijo Project PR-PDA-TNQ-TPSRAL2 escrito en btz_description_18 | hijo Project PR-PDA-TNQ-TAGA3 escrito en btz_description_19,NO
384351,78d32039-a934-4204-a849-af0b99e119be-0005dd5f,PR-PLL-LGC-PELLETEADO,PR,PR-PLL-LGC-PELLETEADO,PR-PLL-LGC-GENERAL,PR-PLL-BMB-LC3,PR-PLL-BMB-SCA2,PR-PLL-VLV-CAS2,PR-PLL-ENF-EP09,PR-PLL-VNT-ENF09,PR-PLL-LGC-PELLETERAS,PR-PLL-PLL-P01,PR-PLL-ACN-AP01,PR-PLL-ALM-ALP01,PR-PLL-ALM-FP1,PR-PLL-PLL-P02,PR-PLL-ACN-AP02,PR-PLL-ALM-ALP02,PR-PLL-ALM-FP2,PR-PLL-LGC-REDLERS,PR-PLL-RDL-RP05,PR-PLL-RDL-RP07,PR-PLL-RDL-RP08,PR-PLL-RDL-RP09,PR-PLL-RDL-RP10,PR-PLL-RDL-RP11,PR-PLL-LGC-ROSCAS,PR-PLL-RSC-AVLV2,PR-PLL-RSC-SF01,PR-PLL-RSC-SF02,PR-PLL-RSC-SF03,PR-PLL-RSC-SF04,PR-PLL-RSC-SF12,PR-PLL-NOR-NP06,PR-PLL-QBR-QP01,PR-PLL-ALM-AQP01,PR-PLL-SIS-SPLP,PR-PLL-SLO-PLM01,PR-PLL-TLV-SCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLL-BMB-LC3 escrito en btz_description_04 | hijo Project PR-PLL-BMB-SCA2 escrito en btz_description_05 | hijo Project PR-PLL-VLV-CAS2 escrito en btz_description_06 | hijo Project PR-PLL-ENF-EP09 escrito en btz_description_07 | hijo Project PR-PLL-VNT-ENF09 escrito en btz_description_08 | hijo Project PR-PLL-LGC-PELLETERAS escrito en btz_description_09 | hijo Project PR-PLL-PLL-P01 escrito en btz_description_10 | hijo Project PR-PLL-ACN-AP01 escrito en btz_description_11 | hijo Project PR-PLL-ALM-ALP01 escrito en btz_description_12 | hijo Project PR-PLL-ALM-FP1 escrito en btz_description_13 | hijo Project PR-PLL-PLL-P02 escrito en btz_description_14 | hijo Project PR-PLL-ACN-AP02 escrito en btz_description_15 | hijo Project PR-PLL-ALM-ALP02 escrito en btz_description_16 | hijo Project PR-PLL-ALM-FP2 escrito en btz_description_17 | hijo Project PR-PLL-LGC-REDLERS escrito en btz_description_18 | hijo Project PR-PLL-RDL-RP05 escrito en btz_description_19 | hijo Project PR-PLL-RDL-RP07 escrito en btz_description_20 | hijo Project PR-PLL-RDL-RP08 escrito en btz_description_21 | hijo Project PR-PLL-RDL-RP09 escrito en btz_description_22 | hijo Project PR-PLL-RDL-RP10 escrito en btz_description_23 | hijo Project PR-PLL-RDL-RP11 escrito en btz_description_24 | hijo Project PR-PLL-LGC-ROSCAS escrito en btz_description_25 | hijo Project PR-PLL-RSC-AVLV2 escrito en btz_description_26 | hijo Project PR-PLL-RSC-SF01 escrito en btz_description_27 | hijo Project PR-PLL-RSC-SF02 escrito en btz_description_28 | hijo Project PR-PLL-RSC-SF03 escrito en btz_description_29 | hijo Project PR-PLL-RSC-SF04 escrito en btz_description_30 | hijo Project PR-PLL-RSC-SF12 escrito en btz_description_31 | hijo Project PR-PLL-NOR-NP06 escrito en btz_description_32 | hijo Project PR-PLL-QBR-QP01 escrito en btz_description_33 | hijo Project PR-PLL-ALM-AQP01 escrito en btz_description_34 | hijo Project PR-PLL-SIS-SPLP escrito en btz_description_35 | hijo Project PR-PLL-SLO-PLM01 escrito en btz_description_36 | hijo Project PR-PLL-TLV-SCA escrito en btz_description_37,NO
267399,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00041487,PR-PLYMP-LGC-CALADO,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-CALADO ACEITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit,NO
208220,5b454621-eb24-48f7-a7ab-4cc203eecee7-00032d5c,PR-PLYMP-PLY-CAM1,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-PLAYA DE CAMIONES,PR-PLYMP-PLY-CAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit,NO
203772,5b454621-eb24-48f7-a7ab-4cc203eecee7-00031bfc,PR-PLYMP-PLY-CAM2,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-PLAYA DE CAMIONES,PR-PLYMP-PLY-CAM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit,NO
221831,bb3a4321-4329-4428-8c24-a4c186128afa-00036287,PR-PLYMP-PLY-CAM3,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-PLAYA DE CAMIONES,PR-PLYMP-PLY-CAM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit,NO
240371,ede68319-9e31-40a4-a8a0-dc8606edf063-0003aaf3,PR-PLYMP-PLY-CAM4,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-PLAYA DE CAMIONES,PR-PLYMP-PLY-CAM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit,NO
167022,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028c6e,PR-PLYMP-SLO-DMP02,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP02,PR-PLYMP-CNT-CBS02,PR-PLYMP-CRR-CBS02-1,PR-PLYMP-CRR-CBS02-2,PR-PLYMP-CNT-CSS02,PR-PLYMP-CRR-CSS02,PR-PLYMP-SIS-TRM-DMP02,PR-PLYMP-VNT-AIRS2-3,PR-PLYMP-VNT-AIRS21,PR-PLYMP-VNT-AIRS22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-CNT-CBS02 escrito en btz_description_05 | hijo Project PR-PLYMP-CRR-CBS02-1 escrito en btz_description_06 | hijo Project PR-PLYMP-CRR-CBS02-2 escrito en btz_description_07 | hijo Project PR-PLYMP-CNT-CSS02 escrito en btz_description_08 | hijo Project PR-PLYMP-CRR-CSS02 escrito en btz_description_09 | hijo Project PR-PLYMP-SIS-TRM-DMP02 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-AIRS2-3 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-AIRS21 escrito en btz_description_12 | hijo Project PR-PLYMP-VNT-AIRS22 escrito en btz_description_13,NO
167124,e42370da-1003-4b82-9a27-4cb40db2c9bb-00028cd4,PR-PLYMP-SLO-DMP03,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP03,PR-PLYMP-CNT-CBS03,PR-PLYMP-CRR-CBS3N,PR-PLYMP-CRR-CBS3S,PR-PLYMP-CNT-CSS03,PR-PLYMP-CRR-CSS03,PR-PLYMP-LDV-LS03E,PR-PLYMP-LDV-LS03O,PR-PLYMP-SIS-TRM-DMP03,PR-PLYMP-VNT-AIRS31,PR-PLYMP-VNT-AIRS32,PR-PLYMP-VNT-AIRS33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-CNT-CBS03 escrito en btz_description_05 | hijo Project PR-PLYMP-CRR-CBS3N escrito en btz_description_06 | hijo Project PR-PLYMP-CRR-CBS3S escrito en btz_description_07 | hijo Project PR-PLYMP-CNT-CSS03 escrito en btz_description_08 | hijo Project PR-PLYMP-CRR-CSS03 escrito en btz_description_09 | hijo Project PR-PLYMP-LDV-LS03E escrito en btz_description_10 | hijo Project PR-PLYMP-LDV-LS03O escrito en btz_description_11 | hijo Project PR-PLYMP-SIS-TRM-DMP03 escrito en btz_description_12 | hijo Project PR-PLYMP-VNT-AIRS31 escrito en btz_description_13 | hijo Project PR-PLYMP-VNT-AIRS32 escrito en btz_description_14 | hijo Project PR-PLYMP-VNT-AIRS33 escrito en btz_description_15,NO
372668,c1b86e07-db16-4679-93c3-323d244a69e5-0005afbc,PR-PLYMP-SLO-DMP04,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP04,PR-PLYMP-LDV-LS04E,PR-PLYMP-LDV-LS04O,PR-PLYMP-VNT-ASPS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-LDV-LS04E escrito en btz_description_05 | hijo Project PR-PLYMP-LDV-LS04O escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ASPS4 escrito en btz_description_07,NO
374552,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b718,PR-PLYMP-SLO-DMP05,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP05,PR-PLYMP-LDV-LS05E,PR-PLYMP-LDV-LS05O,PR-PLYMP-VNT-ASPS5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-LDV-LS05E escrito en btz_description_05 | hijo Project PR-PLYMP-LDV-LS05O escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ASPS5 escrito en btz_description_07,NO
164292,c75bd4f0-baf2-4f40-8a34-9dc82f291cda-000281c4,PR-PLYMP-SLO-DMP12,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP12,PR-PLYMP-CNT-CBS12,PR-PLYMP-CRR-CBS12-1,PR-PLYMP-CRR-CBS12-2,PR-PLYMP-CNT-CSS12,PR-PLYMP-CRR-CSS12,PR-PLYMP-RDL-RBS12,PR-PLYMP-RDL-RBS12/1,PR-PLYMP-SIS-TRM-DMP12,PR-PLYMP-SIS-VES12,PR-PLYMP-VNT-AIRS12A,PR-PLYMP-VNT-AIRS12B,PR-PLYMP-VNT-AIRS12C,PR-PLYMP-VNT-AIRS12D,PR-PLYMP-VNT-AIRS12E,PR-PLYMP-VNT-AIRS12F,PR-PLYMP-VNT-AIRS12G,PR-PLYMP-VNT-AIRS12H,PR-PLYMP-VNT-AIRS12T1,PR-PLYMP-VNT-AIRS12T2,PR-PLYMP-VNT-AIRS12T3,PR-PLYMP-VNT-AIRS12T4,PR-PLYMP-VNT-ASPS12/1,PR-PLYMP-VNT-ASPS12/10,PR-PLYMP-VNT-ASPS12/11,PR-PLYMP-VNT-ASPS12/12,PR-PLYMP-VNT-ASPS12/13,PR-PLYMP-VNT-ASPS12/14,PR-PLYMP-VNT-ASPS12/15,PR-PLYMP-VNT-ASPS12/16,PR-PLYMP-VNT-ASPS12/17,PR-PLYMP-VNT-ASPS12/18,PR-PLYMP-VNT-ASPS12/19,PR-PLYMP-VNT-ASPS12/2,PR-PLYMP-VNT-ASPS12/20,PR-PLYMP-VNT-ASPS12/21,PR-PLYMP-VNT-ASPS12/22,PR-PLYMP-VNT-ASPS12/23,PR-PLYMP-VNT-ASPS12/24,PR-PLYMP-VNT-ASPS12/25,PR-PLYMP-VNT-ASPS12/26,PR-PLYMP-VNT-ASPS12/3,PR-PLYMP-VNT-ASPS12/4,PR-PLYMP-VNT-ASPS12/5,PR-PLYMP-VNT-ASPS12/6,PR-PLYMP-VNT-ASPS12/7,PR-PLYMP-VNT-ASPS12/8,PR-PLYMP-VNT-ASPS12/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-CNT-CBS12 escrito en btz_description_05 | hijo Project PR-PLYMP-CRR-CBS12-1 escrito en btz_description_06 | hijo Project PR-PLYMP-CRR-CBS12-2 escrito en btz_description_07 | hijo Project PR-PLYMP-CNT-CSS12 escrito en btz_description_08 | hijo Project PR-PLYMP-CRR-CSS12 escrito en btz_description_09 | hijo Project PR-PLYMP-RDL-RBS12 escrito en btz_description_10 | hijo Project PR-PLYMP-RDL-RBS12/1 escrito en btz_description_11 | hijo Project PR-PLYMP-SIS-TRM-DMP12 escrito en btz_description_12 | hijo Project PR-PLYMP-SIS-VES12 escrito en btz_description_13 | hijo Project PR-PLYMP-VNT-AIRS12A escrito en btz_description_14 | hijo Project PR-PLYMP-VNT-AIRS12B escrito en btz_description_15 | hijo Project PR-PLYMP-VNT-AIRS12C escrito en btz_description_16 | hijo Project PR-PLYMP-VNT-AIRS12D escrito en btz_description_17 | hijo Project PR-PLYMP-VNT-AIRS12E escrito en btz_description_18 | hijo Project PR-PLYMP-VNT-AIRS12F escrito en btz_description_19 | hijo Project PR-PLYMP-VNT-AIRS12G escrito en btz_description_20 | hijo Project PR-PLYMP-VNT-AIRS12H escrito en btz_description_21 | hijo Project PR-PLYMP-VNT-AIRS12T1 escrito en btz_description_22 | hijo Project PR-PLYMP-VNT-AIRS12T2 escrito en btz_description_23 | hijo Project PR-PLYMP-VNT-AIRS12T3 escrito en btz_description_24 | hijo Project PR-PLYMP-VNT-AIRS12T4 escrito en btz_description_25 | hijo Project PR-PLYMP-VNT-ASPS12/1 escrito en btz_description_26 | hijo Project PR-PLYMP-VNT-ASPS12/10 escrito en btz_description_27 | hijo Project PR-PLYMP-VNT-ASPS12/11 escrito en btz_description_28 | hijo Project PR-PLYMP-VNT-ASPS12/12 escrito en btz_description_29 | hijo Project PR-PLYMP-VNT-ASPS12/13 escrito en btz_description_30 | hijo Project PR-PLYMP-VNT-ASPS12/14 escrito en btz_description_31 | hijo Project PR-PLYMP-VNT-ASPS12/15 escrito en btz_description_32 | hijo Project PR-PLYMP-VNT-ASPS12/16 escrito en btz_description_33 | hijo Project PR-PLYMP-VNT-ASPS12/17 escrito en btz_description_34 | hijo Project PR-PLYMP-VNT-ASPS12/18 escrito en btz_description_35 | hijo Project PR-PLYMP-VNT-ASPS12/19 escrito en btz_description_36 | hijo Project PR-PLYMP-VNT-ASPS12/2 escrito en btz_description_37 | hijo Project PR-PLYMP-VNT-ASPS12/20 escrito en btz_description_38 | hijo Project PR-PLYMP-VNT-ASPS12/21 escrito en btz_description_39 | hijo Project PR-PLYMP-VNT-ASPS12/22 escrito en btz_description_40 | hijo Project PR-PLYMP-VNT-ASPS12/23 escrito en btz_description_41 | hijo Project PR-PLYMP-VNT-ASPS12/24 escrito en btz_description_42 | hijo Project PR-PLYMP-VNT-ASPS12/25 escrito en btz_description_43 | hijo Project PR-PLYMP-VNT-ASPS12/26 escrito en btz_description_44 | hijo Project PR-PLYMP-VNT-ASPS12/3 escrito en btz_description_45 | hijo Project PR-PLYMP-VNT-ASPS12/4 escrito en btz_description_46 | hijo Project PR-PLYMP-VNT-ASPS12/5 escrito en btz_description_47 | hijo Project PR-PLYMP-VNT-ASPS12/6 escrito en btz_description_48 | hijo Project PR-PLYMP-VNT-ASPS12/7 escrito en btz_description_49 | hijo Project PR-PLYMP-VNT-ASPS12/8 escrito en btz_description_50 | hijo Project PR-PLYMP-VNT-ASPS12/9 escrito en btz_description_51,NO
171864,358aa91e-12c5-4b99-b609-4e1e7ac885f9-00029f58,PR-PLYMP-SLO-DMP13,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP13,PR-PLYMP-VNT-AIRS1301,PR-PLYMP-VNT-AIRS1302,PR-PLYMP-VNT-AIRS1303,PR-PLYMP-VNT-AIRS1304,PR-PLYMP-VNT-AIRS1305,PR-PLYMP-VNT-AIRS1306,PR-PLYMP-VNT-AIRS1307,PR-PLYMP-VNT-AIRS1308,PR-PLYMP-VNT-AIRS1309,PR-PLYMP-VNT-AIRS1310,PR-PLYMP-VNT-AIRS1311,PR-PLYMP-VNT-AIRS1312,PR-PLYMP-VNT-AIRS1313,PR-PLYMP-VNT-AIRS1314,PR-PLYMP-VNT-AIRS1315,PR-PLYMP-VNT-AIRS1316,PR-PLYMP-VNT-AIRS1317,PR-PLYMP-VNT-AIRS1318,PR-PLYMP-VNT-AIRS1319,PR-PLYMP-VNT-AIRS1320,PR-PLYMP-VNT-AIRS13N,PR-PLYMP-VNT-AIRS13S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-VNT-AIRS1301 escrito en btz_description_05 | hijo Project PR-PLYMP-VNT-AIRS1302 escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-AIRS1303 escrito en btz_description_07 | hijo Project PR-PLYMP-VNT-AIRS1304 escrito en btz_description_08 | hijo Project PR-PLYMP-VNT-AIRS1305 escrito en btz_description_09 | hijo Project PR-PLYMP-VNT-AIRS1306 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-AIRS1307 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-AIRS1308 escrito en btz_description_12 | hijo Project PR-PLYMP-VNT-AIRS1309 escrito en btz_description_13 | hijo Project PR-PLYMP-VNT-AIRS1310 escrito en btz_description_14 | hijo Project PR-PLYMP-VNT-AIRS1311 escrito en btz_description_15 | hijo Project PR-PLYMP-VNT-AIRS1312 escrito en btz_description_16 | hijo Project PR-PLYMP-VNT-AIRS1313 escrito en btz_description_17 | hijo Project PR-PLYMP-VNT-AIRS1314 escrito en btz_description_18 | hijo Project PR-PLYMP-VNT-AIRS1315 escrito en btz_description_19 | hijo Project PR-PLYMP-VNT-AIRS1316 escrito en btz_description_20 | hijo Project PR-PLYMP-VNT-AIRS1317 escrito en btz_description_21 | hijo Project PR-PLYMP-VNT-AIRS1318 escrito en btz_description_22 | hijo Project PR-PLYMP-VNT-AIRS1319 escrito en btz_description_23 | hijo Project PR-PLYMP-VNT-AIRS1320 escrito en btz_description_24 | hijo Project PR-PLYMP-VNT-AIRS13N escrito en btz_description_25 | hijo Project PR-PLYMP-VNT-AIRS13S escrito en btz_description_26,NO
379752,2820d03f-22b4-43b5-a10b-789b042309d5-0005cb68,PR-PLYMP-SLO-SE01N,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-SE01N,PR-PLYMP-SLO-SE01N,PR-PLYMP-GLL-SE01C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-GLL-SE01C16 escrito en btz_description_06,NO
