"nivel_btz","valor_btz","nombre_vista","nombre_filtro","archivo_png","estado","mensaje"
"03","GASES","EXP_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_RECUP_GASES","FILTRO_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_RECUP_GASES","BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_RECUP_GASES.png","ok",""
"03","SOLVENTE","EXP_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_SOLVENTE","FILTRO_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_SOLVENTE","BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_SOLVENTE.png","ok",""
"03","DESTILACION","EXP_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_DESTILACION","FILTRO_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_DESTILACION","BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_DESTILACION.png","ok",""
"03","DESGOMADO","EXP_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_DESGOMADO","FILTRO_BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_DESGOMADO","BTZ03_SAN_LORENZO_P10_P10_EXT_LGC_EXTRACCION_P10_EXT_LGC_DESGOMADO.png","ok",""
"03","REDLER","EXP_BTZ03_SAN_LORENZO_PP_PP_PRP_LGC_PREPARACION_PP_PRP_LGC_REDLER","FILTRO_BTZ03_SAN_LORENZO_PP_PP_PRP_LGC_PREPARACION_PP_PRP_LGC_REDLER","BTZ03_SAN_LORENZO_PP_PP_PRP_LGC_PREPARACION_PP_PRP_LGC_REDLER.png","ok",""
"03","PV1","EXP_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV1","FILTRO_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV1","BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV1.png","ok",""
"03","PV2","EXP_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV2","FILTRO_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV2","BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV2.png","ok",""
"03","PV3","EXP_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV3","FILTRO_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV3","BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV3.png","ok",""
"03","PV4","EXP_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV4","FILTRO_BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV4","BTZ03_SAN_LORENZO_TE_TE_DDC_LGC_DESCARGA_CAMIONES_TE_DDC_PTV_PV4.png","ok",""
"03","7","EXP_BTZ03_SAN_LORENZO_TE_TE_ALM_LGC_ALMACENAJE_SILOS_TE_ALM_SLO_SILO_7","FILTRO_BTZ03_SAN_LORENZO_TE_TE_ALM_LGC_ALMACENAJE_SILOS_TE_ALM_SLO_SILO_7","BTZ03_SAN_LORENZO_TE_TE_ALM_LGC_ALMACENAJE_SILOS_TE_ALM_SLO_SILO_7.png","ok",""
"03","5","EXP_BTZ03_SAN_LORENZO_TE_TE_ALM_LGC_ALMACENAJE_SILOS_TE_ALM_SLO_SILO_5","FILTRO_BTZ03_SAN_LORENZO_TE_TE_ALM_LGC_ALMACENAJE_SILOS_TE_ALM_SLO_SILO_5","BTZ03_SAN_LORENZO_TE_TE_ALM_LGC_ALMACENAJE_SILOS_TE_ALM_SLO_SILO_5.png","ok",""
