element_id,unique_id,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,estado_match,estado_confirmacion,observacion,limpiar_valores
376778,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bfca,TE-SCD-LGC-REDLER,TE,TE-SCD-LGC-SECTOR SECADORA,TE-SCD-LGC-REDLER SECADORA,,redler secadora,centiladores aire caliente,elevador 7,elevador 8,TE-SEC-SECSEKW(SECADORA),TE-SCD-CCM-CCM,TE-SEC-QMD-QM02,TE-SEC-QMD-QM05,TE-SEC-RDL-R31,TE-SEC-RDL-R32,TE-SEC-VLV-V1,TE-SEC-VLV-V2,TE-SEC-RDL-R33,TE-SEC-RDL-R34,TE-SEC-VNT-VE01,TE-SEC-VNT-VE04,TE-SEC-BSC-BASCULANTE,TE-SEC-CCL-CDEPU1,TE-SEC-BRZ-BDEP2,TE-SEC-VLV-VRDEST,TE-SEC-VLV-V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_directo confirmado desde Project/Revit | hijo Project TE-SCD-CCM-CCM escrito en btz_description_10 (element_id=376778) | hijo Project TE-SEC-QMD-QM02 escrito en btz_description_11 (element_id=376778) | hijo Project TE-SEC-QMD-QM05 escrito en btz_description_12 (element_id=376778) | hijo Project TE-SEC-RDL-R31 escrito en btz_description_13 (element_id=376778) | hijo Project TE-SEC-RDL-R32 escrito en btz_description_14 (element_id=376778) | hijo Project TE-SEC-VLV-V1 escrito en btz_description_15 (element_id=376778) | hijo Project TE-SEC-VLV-V2 escrito en btz_description_16 (element_id=376778) | hijo Project TE-SEC-RDL-R33 escrito en btz_description_17 (element_id=376778) | hijo Project TE-SEC-RDL-R34 escrito en btz_description_18 (element_id=376778) | hijo Project TE-SEC-VNT-VE01 escrito en btz_description_19 (element_id=376778) | hijo Project TE-SEC-VNT-VE04 escrito en btz_description_20 (element_id=376778) | hijo Project TE-SEC-BSC-BASCULANTE escrito en btz_description_21 (element_id=376778) | hijo Project TE-SEC-CCL-CDEPU1 escrito en btz_description_22 (element_id=376778) | hijo Project TE-SEC-BRZ-BDEP2 escrito en btz_description_23 (element_id=376778) | hijo Project TE-SEC-VLV-VRDEST escrito en btz_description_24 (element_id=376778) | hijo Project TE-SEC-VLV-V5 escrito en btz_description_25 (element_id=376778),NO
376800,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bfe0,TE-SEC-NOR-EL7,TE,TE-SCD-LGC-SECTOR SECADORA,TE-SEC-NOR-EL7,,redler secadora,centiladores aire caliente,elevador 7,elevador 8,TE-SEC-SECSEKW(SECADORA),TE-SCD-LGC-QUEMADORES,TE-SEC-QMD-QM03,TE-SEC-QMD-QM06,TE-SEC-VNT-VE02,TE-SEC-VNT-VE05,TE-SEC-VLV-V3,TE-SEC-VLV-V4,TE-SEC-NOR-EL8,TE-SEC-DPR-DEPU1,TE-SEC-RSC-ROSCDEPU,TE-SEC-CCL-CDEPU2,TE-SEC-VNT-VENTDEST,TE-SEC-VLV-V6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_directo confirmado desde Project/Revit | hijo Project TE-SCD-LGC-QUEMADORES escrito en btz_description_10 (element_id=376800) | hijo Project TE-SEC-QMD-QM03 escrito en btz_description_11 (element_id=376800) | hijo Project TE-SEC-QMD-QM06 escrito en btz_description_12 (element_id=376800) | hijo Project TE-SEC-VNT-VE02 escrito en btz_description_13 (element_id=376800) | hijo Project TE-SEC-VNT-VE05 escrito en btz_description_14 (element_id=376800) | hijo Project TE-SEC-VLV-V3 escrito en btz_description_15 (element_id=376800) | hijo Project TE-SEC-VLV-V4 escrito en btz_description_16 (element_id=376800) | hijo Project TE-SEC-NOR-EL8 escrito en btz_description_17 (element_id=376800) | hijo Project TE-SEC-DPR-DEPU1 escrito en btz_description_18 (element_id=376800) | hijo Project TE-SEC-RSC-ROSCDEPU escrito en btz_description_19 (element_id=376800) | hijo Project TE-SEC-CCL-CDEPU2 escrito en btz_description_20 (element_id=376800) | hijo Project TE-SEC-VNT-VENTDEST escrito en btz_description_21 (element_id=376800) | hijo Project TE-SEC-VLV-V6 escrito en btz_description_22 (element_id=376800),NO
375014,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005b8e6,TE-TDM-LGC-CINTAS,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TDM-LGC-CINTAS TRANSFERENCI,,TE-TDM-BMB-BR1,TE-TDM-BRL-BRFMTDM,TE-TDM-VLV-ABE1,TE-TDM-VLV-P75,TE-TDM-AIR-AIRTM2-1,TE-TDM-CNT-CT1,TE-TDM-ASP-ACT1,TE-TDM-VLV-P37,TE-TDM-VLV-P38,TE-TDM-VLV-P40,TE-TDM-CNT-CT2,TE-TDM-VLV-Q40,TE-TDM-VLV-Q41,TE-TDM-VLV-Q42,TE-TDM-VLV-P39,TE-TDM-VLV-P41,TE-TDM-VLV-P42,TE-TDM-VLV-Q43,TE-TDM-VLV-Q44,TE-TDM-VLV-P52,TE-TDM-TBL-TABLERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_directo confirmado desde Project/Revit | hijo Project TE-TDM-BMB-BR1 escrito en btz_description_05 (element_id=375014) | hijo Project TE-TDM-BRL-BRFMTDM escrito en btz_description_06 (element_id=375014) | hijo Project TE-TDM-VLV-ABE1 escrito en btz_description_07 (element_id=375014) | hijo Project TE-TDM-VLV-P75 escrito en btz_description_08 (element_id=375014) | hijo Project TE-TDM-AIR-AIRTM2-1 escrito en btz_description_09 (element_id=375014) | hijo Project TE-TDM-CNT-CT1 escrito en btz_description_10 (element_id=375014) | hijo Project TE-TDM-ASP-ACT1 escrito en btz_description_11 (element_id=375014) | hijo Project TE-TDM-VLV-P37 escrito en btz_description_12 (element_id=375014) | hijo Project TE-TDM-VLV-P38 escrito en btz_description_13 (element_id=375014) | hijo Project TE-TDM-VLV-P40 escrito en btz_description_14 (element_id=375014) | hijo Project TE-TDM-CNT-CT2 escrito en btz_description_15 (element_id=375014) | hijo Project TE-TDM-VLV-Q40 escrito en btz_description_16 (element_id=375014) | hijo Project TE-TDM-VLV-Q41 escrito en btz_description_17 (element_id=375014) | hijo Project TE-TDM-VLV-Q42 escrito en btz_description_18 (element_id=375014) | hijo Project TE-TDM-VLV-P39 escrito en btz_description_19 (element_id=375014) | hijo Project TE-TDM-VLV-P41 escrito en btz_description_20 (element_id=375014) | hijo Project TE-TDM-VLV-P42 escrito en btz_description_21 (element_id=375014) | hijo Project TE-TDM-VLV-Q43 escrito en btz_description_22 (element_id=375014) | hijo Project TE-TDM-VLV-Q44 escrito en btz_description_23 (element_id=375014) | hijo Project TE-TDM-VLV-P52 escrito en btz_description_24 (element_id=375014) | hijo Project TE-TDM-TBL-TABLERO escrito en btz_description_25 (element_id=375014),NO
374459,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b6bb,TE-TDM-LGC-ELEVADORES,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TDM-LGC-ELEVADORES,,TE-TDM-BMB-BATM3,TE-TDM-BMB-BSFMTDM,TE-TDM-BLN-BALANZA,TE-TDM-VLV-P20,TE-TDM-GNR-GENERADOR,TE-TDM-NOR-EL1,TE-TDM-VLV-ASEL1,TE-TDM-NOR-EL2,TE-TDM-VLV-ASEL2,TE-TDM-VLV-Q10,TE-TDM-VLV-Q11,TE-TDM-VLV-Q12,TE-TDM-VLV-Q13,TE-TDM-NOR-EL3,TE-TDM-VLV-Q07,TE-TDM-VLV-Q08,TE-TDM-VLV-Q09,TE-TDM-VLV-Q45,TE-TDM-VLV-Q9,TE-TDM-NOR-EL4,TE-TDM-VLV-Q35,TE-TDM-VLV-Q36,TE-TDM-VLV-Q37,TE-TDM-VLV-Q38,TE-TDM-VLV-Q39,TE-TDM-VLV-Q39A,TE-TDM-LGC-VALVULAS,TE-TDM-VLV-P82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_directo confirmado desde Project/Revit | hijo Project TE-TDM-BMB-BATM3 escrito en btz_description_05 (element_id=374459) | hijo Project TE-TDM-BMB-BSFMTDM escrito en btz_description_06 (element_id=374459) | hijo Project TE-TDM-BLN-BALANZA escrito en btz_description_07 (element_id=374459) | hijo Project TE-TDM-VLV-P20 escrito en btz_description_08 (element_id=374459) | hijo Project TE-TDM-GNR-GENERADOR escrito en btz_description_09 (element_id=374459) | hijo Project TE-TDM-NOR-EL1 escrito en btz_description_10 (element_id=374459) | hijo Project TE-TDM-VLV-ASEL1 escrito en btz_description_11 (element_id=374459) | hijo Project TE-TDM-NOR-EL2 escrito en btz_description_12 (element_id=374459) | hijo Project TE-TDM-VLV-ASEL2 escrito en btz_description_13 (element_id=374459) | hijo Project TE-TDM-VLV-Q10 escrito en btz_description_14 (element_id=374459) | hijo Project TE-TDM-VLV-Q11 escrito en btz_description_15 (element_id=374459) | hijo Project TE-TDM-VLV-Q12 escrito en btz_description_16 (element_id=374459) | hijo Project TE-TDM-VLV-Q13 escrito en btz_description_17 (element_id=374459) | hijo Project TE-TDM-NOR-EL3 escrito en btz_description_18 (element_id=374459) | hijo Project TE-TDM-VLV-Q07 escrito en btz_description_19 (element_id=374459) | hijo Project TE-TDM-VLV-Q08 escrito en btz_description_20 (element_id=374459) | hijo Project TE-TDM-VLV-Q09 escrito en btz_description_21 (element_id=374459) | hijo Project TE-TDM-VLV-Q45 escrito en btz_description_22 (element_id=374459) | hijo Project TE-TDM-VLV-Q9 escrito en btz_description_23 (element_id=374459) | hijo Project TE-TDM-NOR-EL4 escrito en btz_description_24 (element_id=374459) | hijo Project TE-TDM-VLV-Q35 escrito en btz_description_25 (element_id=374459) | hijo Project TE-TDM-VLV-Q36 escrito en btz_description_26 (element_id=374459) | hijo Project TE-TDM-VLV-Q37 escrito en btz_description_27 (element_id=374459) | hijo Project TE-TDM-VLV-Q38 escrito en btz_description_28 (element_id=374459) | hijo Project TE-TDM-VLV-Q39 escrito en btz_description_29 (element_id=374459) | hijo Project TE-TDM-VLV-Q39A escrito en btz_description_30 (element_id=374459) | hijo Project TE-TDM-LGC-VALVULAS escrito en btz_description_31 (element_id=374459) | hijo Project TE-TDM-VLV-P82 escrito en btz_description_32 (element_id=374459),NO
374802,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b812,TE-TDM-LGC-PENDULARES,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TDM-LGC-PENDULARES TDM,,TE-TDM-BMB-BDPO,TE-TDM-BMB-BSFMTDM-2,TE-EMB-VLV-VPBE1,TE-TDM-VLV-P21,TE-TDM-CCM-CCMP2,TE-TDM-PND-PEN1,TE-TDM-PND-PEN2,TE-TDM-PND-PEN3,TE-TDM-VLV-AP,TE-TDM-VLV-P51,TE-TDM-MLC-FOSOTDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_directo confirmado desde Project/Revit | hijo Project TE-TDM-BMB-BDPO escrito en btz_description_05 (element_id=374802) | hijo Project TE-TDM-BMB-BSFMTDM-2 escrito en btz_description_06 (element_id=374802) | hijo Project TE-EMB-VLV-VPBE1 escrito en btz_description_07 (element_id=374802) | hijo Project TE-TDM-VLV-P21 escrito en btz_description_08 (element_id=374802) | hijo Project TE-TDM-CCM-CCMP2 escrito en btz_description_09 (element_id=374802) | hijo Project TE-TDM-PND-PEN1 escrito en btz_description_10 (element_id=374802) | hijo Project TE-TDM-PND-PEN2 escrito en btz_description_11 (element_id=374802) | hijo Project TE-TDM-PND-PEN3 escrito en btz_description_12 (element_id=374802) | hijo Project TE-TDM-VLV-AP escrito en btz_description_13 (element_id=374802) | hijo Project TE-TDM-VLV-P51 escrito en btz_description_14 (element_id=374802) | hijo Project TE-TDM-MLC-FOSOTDM escrito en btz_description_15 (element_id=374802),NO
198120,25d0f85d-57da-4cae-8ca2-9b682363407e-000305e8,TE-TLL-TALLER,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-TLL-TALLER TERM EMB,,TE-TLL-GNR-,TE-TLL-MLC-MLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_directo confirmado desde Project/Revit | hijo Project TE-TLL-GNR- escrito en btz_description_05 (element_id=198120) | hijo Project TE-TLL-MLC-MLC escrito en btz_description_06 (element_id=198120),NO
174187,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a86b,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE OSL,TE-LCT-TNQ-TK2,TE-ACT-CMP-COM708,TE-ACT-MLC-MUESTRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-ACT-CMP-COM708 escrito en btz_description_05 (element_id=174187) | hijo Project TE-ACT-MLC-MUESTRAS escrito en btz_description_06 (element_id=174187),NO
174203,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002a87b,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE OSL,TE-LCT-TNQ-TK1,TE-ACT-PLM-AIRE1,TE-FUEL-CRG-CARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-ACT-PLM-AIRE1 escrito en btz_description_05 (element_id=174203) | hijo Project TE-FUEL-CRG-CARG escrito en btz_description_06 (element_id=174203),NO
197248,25d0f85d-57da-4cae-8ca2-9b682363407e-00030280,,TE,TE-ACT-LGC-SECTOR ACEITE,,,TE-GLC-BMB-BO300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-GLC-BMB-BO300 escrito en btz_description_05 (element_id=197248),NO
239910,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a926,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR7,TE-GLC-BMB-BO304,TE-GLC-LGC-TANQUES,TE-ACT-VLV-TFPD6-13785,TE-ACT-VLV-TFPD4-17102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-GLC-BMB-BO304 escrito en btz_description_05 (element_id=239910) | hijo Project TE-GLC-LGC-TANQUES escrito en btz_description_06 (element_id=239910) | hijo Project TE-ACT-VLV-TFPD6-13785 escrito en btz_description_07 (element_id=239910) | hijo Project TE-ACT-VLV-TFPD4-17102 escrito en btz_description_08 (element_id=239910),NO
287117,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004618d,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR9,TE-GLC-BMB-BO305,TE-GLC-CLT-CALDERIN,TE-ACT-VLV-TFPD4-17099,TE-ACT-VLV-TFPD6-14116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-GLC-BMB-BO305 escrito en btz_description_05 (element_id=287117) | hijo Project TE-GLC-CLT-CALDERIN escrito en btz_description_06 (element_id=287117) | hijo Project TE-ACT-VLV-TFPD4-17099 escrito en btz_description_07 (element_id=287117) | hijo Project TE-ACT-VLV-TFPD6-14116 escrito en btz_description_08 (element_id=287117),NO
308642,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004b5a2,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR8,TE-GLC-TNQ-TK,TE-ACT-VLV-TFPD4-17103,TE-ACT-VLV-TFPD6-14117,TE-RFN-LCT-LECTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-GLC-TNQ-TK escrito en btz_description_05 (element_id=308642) | hijo Project TE-ACT-VLV-TFPD4-17103 escrito en btz_description_06 (element_id=308642) | hijo Project TE-ACT-VLV-TFPD6-14117 escrito en btz_description_07 (element_id=308642) | hijo Project TE-RFN-LCT-LECTOR escrito en btz_description_08 (element_id=308642),NO
308734,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004b5fe,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR10,TE-ACT-VLV-TFPD6-13781,TE-ACT-VLV-TFPD4-17100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-ACT-VLV-TFPD6-13781 escrito en btz_description_05 (element_id=308734) | hijo Project TE-ACT-VLV-TFPD4-17100 escrito en btz_description_06 (element_id=308734),NO
350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,TE-ACT-SLA-SALA BMB ACEITE,TE-ACT-LGC-BOMBAS,TE-LCT-BMB-BO105,TE-ACT-SLA-SALA,TE-ACT-BMB-BO109,TE-ACT-BMB-BO512,TE-ACT-BMB-BO201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-ACT-LGC-BOMBAS escrito en btz_description_05 (element_id=350956) | hijo Project TE-LCT-BMB-BO105 escrito en btz_description_06 (element_id=350956) | hijo Project TE-ACT-SLA-SALA escrito en btz_description_07 (element_id=350956) | hijo Project TE-ACT-BMB-BO109 escrito en btz_description_08 (element_id=350956) | hijo Project TE-ACT-BMB-BO512 escrito en btz_description_09 (element_id=350956) | hijo Project TE-ACT-BMB-BO201 escrito en btz_description_10 (element_id=350956),NO
351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,,TE-LCT-BMB-BO101,TE-LCT-BMB-BO107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-LCT-BMB-BO101 escrito en btz_description_05 (element_id=351012) | hijo Project TE-LCT-BMB-BO107 escrito en btz_description_06 (element_id=351012),NO
357674,1dd21141-8de6-4d43-b824-f67da67065de-0005752a,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,TE-ACT-SLA-SALA BMB OSL,TE-LCT-BMB-BO102,TE-LCT-BMB-BO113,TE-ACT-BMB-BO108,TE-ACT-BMB-BO511,TE-ACT-BMB-BO200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-LCT-BMB-BO102 escrito en btz_description_05 (element_id=357674) | hijo Project TE-LCT-BMB-BO113 escrito en btz_description_06 (element_id=357674) | hijo Project TE-ACT-BMB-BO108 escrito en btz_description_07 (element_id=357674) | hijo Project TE-ACT-BMB-BO511 escrito en btz_description_08 (element_id=357674) | hijo Project TE-ACT-BMB-BO200 escrito en btz_description_09 (element_id=357674),NO
361205,79a4e34a-87ef-4472-9c35-b34f669597e2-000582f5,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,TE-ACT-LGC-BOMBAS LECITINA,TE-LCT-BMB-BO103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-LCT-BMB-BO103 escrito en btz_description_05 (element_id=361205),NO
354957,b711483d-ace3-4f9c-be95-628f10df186b-00056a8d,,,TE-ACT-SLA-SALA BMB BAJO BARR,,,TE-ACT-BMB-BO106,TE-ACT-BMB-BO510,TE-ACT-BMB-BO513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-ACT-BMB-BO106 escrito en btz_description_05 (element_id=354957) | hijo Project TE-ACT-BMB-BO510 escrito en btz_description_06 (element_id=354957) | hijo Project TE-ACT-BMB-BO513 escrito en btz_description_07 (element_id=354957),NO
377655,c5ee6896-39ff-4562-be63-4682b50c65ca-0005c337,P10-PRL-ACS-TPRL,TE,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-ACS-TPRL,,TE-BBR-LGC-SECTOR,TE-LGC-OLEO-VIC-PAT,TE-MDU-LGC-SECTOR,TE-MDU-LGC-REPUESTOS,TE-MSB-LGC-SECTOR,TE-RFN-LGC-CARGADERO,TE-ADD-LGC-DES,TE-ADD-TNQ-BATAN,TE-ADD-LGC-CINTAS,TE-ADD-CNT-Z1,TE-ADD-CNT-Z2,TE-ADD-CNT-Z3,TE-ADD-CNT-Z4,TE-ADD-LGC-MALACATES,TE-ADD-LGC-TOLVAS,TE-ELE-LGC-EQUIPOS,TE-CMN-LGC-ALTAVOCES,TE-CMN-LGC-RT,TE-LGC-CENTRAL,TE-LGC-LINEA,TE-TRF-LGC-TRAFOS,TE-LGC-EQUIPOS,TE-LGC-RUTAS,TE-LGC-ZONA,TE-PLY-LGC-SECTOR,TE-PLY-LGC-BARRANCA,TE-PLY-LGC-CANALES,TE-PLY-LGC-CCTV,TE-PLY-LGC-CHICA,TE-PLY-LGC-PRINCIPAL,TE-PLY-LGC-RGRAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-BBR-LGC-SECTOR escrito en btz_description_05 (element_id=377655) | hijo Project TE-LGC-OLEO-VIC-PAT escrito en btz_description_06 (element_id=377655) | hijo Project TE-MDU-LGC-SECTOR escrito en btz_description_07 (element_id=377655) | hijo Project TE-MDU-LGC-REPUESTOS escrito en btz_description_08 (element_id=377655) | hijo Project TE-MSB-LGC-SECTOR escrito en btz_description_09 (element_id=377655) | hijo Project TE-RFN-LGC-CARGADERO escrito en btz_description_10 (element_id=377655) | hijo Project TE-ADD-LGC-DES escrito en btz_description_11 (element_id=377655) | hijo Project TE-ADD-TNQ-BATAN escrito en btz_description_12 (element_id=377655) | hijo Project TE-ADD-LGC-CINTAS escrito en btz_description_13 (element_id=377655) | hijo Project TE-ADD-CNT-Z1 escrito en btz_description_14 (element_id=377655) | hijo Project TE-ADD-CNT-Z2 escrito en btz_description_15 (element_id=377655) | hijo Project TE-ADD-CNT-Z3 escrito en btz_description_16 (element_id=377655) | hijo Project TE-ADD-CNT-Z4 escrito en btz_description_17 (element_id=377655) | hijo Project TE-ADD-LGC-MALACATES escrito en btz_description_18 (element_id=377655) | hijo Project TE-ADD-LGC-TOLVAS escrito en btz_description_19 (element_id=377655) | hijo Project TE-ELE-LGC-EQUIPOS escrito en btz_description_20 (element_id=377655) | hijo Project TE-CMN-LGC-ALTAVOCES escrito en btz_description_21 (element_id=377655) | hijo Project TE-CMN-LGC-RT escrito en btz_description_22 (element_id=377655) | hijo Project TE-LGC-CENTRAL escrito en btz_description_23 (element_id=377655) | hijo Project TE-LGC-LINEA escrito en btz_description_24 (element_id=377655) | hijo Project TE-TRF-LGC-TRAFOS escrito en btz_description_25 (element_id=377655) | hijo Project TE-LGC-EQUIPOS escrito en btz_description_26 (element_id=377655) | hijo Project TE-LGC-RUTAS escrito en btz_description_27 (element_id=377655) | hijo Project TE-LGC-ZONA escrito en btz_description_28 (element_id=377655) | hijo Project TE-PLY-LGC-SECTOR escrito en btz_description_29 (element_id=377655) | hijo Project TE-PLY-LGC-BARRANCA escrito en btz_description_30 (element_id=377655) | hijo Project TE-PLY-LGC-CANALES escrito en btz_description_31 (element_id=377655) | hijo Project TE-PLY-LGC-CCTV escrito en btz_description_32 (element_id=377655) | hijo Project TE-PLY-LGC-CHICA escrito en btz_description_33 (element_id=377655) | hijo Project TE-PLY-LGC-PRINCIPAL escrito en btz_description_34 (element_id=377655) | hijo Project TE-PLY-LGC-RGRAC escrito en btz_description_35 (element_id=377655),NO
166634,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00028aea,,,TE-ADM-LGC-EDIFICIOS VARIOS,,,TE-ADM-LGC-EDIFICIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-ADM-LGC-EDIFICIOS escrito en btz_description_05 (element_id=166634),NO
198056,25d0f85d-57da-4cae-8ca2-9b682363407e-000305a8,,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-TLL-LGC-OBRADOR ELECTRICO,,TE-TLL-LGC-OBRADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-TLL-LGC-OBRADOR escrito en btz_description_05 (element_id=198056),NO
