codigo_project,descripcion_project,element_id_contenedor,unique_id_contenedor,btz_path_contenedor,tipo_asociacion,ancestro_project_usado,estado_asociacion,escrito_en_btz_description,btz_description_slot_usado,motivo
TE-ACT-BMB-BO106,BOMBA BO106 EMBARQUE ACEITE 1 (SALA DE BBAS OPERADOR) | Grupo: TE-BOMBA BO106,354957,b711483d-ace3-4f9c-be95-628f10df186b-00056a8d,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_ancestro_forzado,TE-ACT-SLA-SALA,confirmado_force_ancestor_container,SI,btz_description_05,escrito_slot_05_80
TE-ACT-BMB-BO108,BOMBA BO108 DESAGOTADORA SALA DE BBAS 1 (SALA DE BOMBAS OPERADOR) | Grupo: TE-BOMBA BO108,357674,1dd21141-8de6-4d43-b824-f67da67065de-0005752a,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_ancestro_forzado,TE-ACT-SLA-SALA,confirmado_force_ancestor_container,SI,btz_description_07,escrito_slot_05_80
TE-ACT-BMB-BO109,"BOMBA BO109 BARRIDO DE TANQUES 1,2,3,4 Y 8 (SALA DE BOMBAS OPERADOR) | Grupo: TE-BOMBA BO109",350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_ancestro_forzado,TE-ACT-SLA-SALA,confirmado_force_ancestor_container,SI,btz_description_08,escrito_slot_05_80
TE-BIO-BMB-BO110,BOMBA BO110 EMERGENCIA PILETA DE CONTENCION (ENTRE TK3 Y SALA DE BOMBAS OPERADOR) | Grupo: TE-BOMBA BO110,361370,79a4e34a-87ef-4472-9c35-b34f669597e2-0005839a,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-BIO-SLA-SALA BMB TK400,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_11,escrito_slot_05_80
TE-BIO-BMB-BO111,BOMBA BO111 EMBARQUE BIODIESEL (ENTRE TK3 Y SALA DE BBAS OPERADOR) | Grupo: TE-BOMBA BO111,361370,79a4e34a-87ef-4472-9c35-b34f669597e2-0005839a,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-BIO-SLA-SALA BMB TK400,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_12,escrito_slot_05_80
TE-BIO-BMB-BO112,BOMBA BO112 CARGA/ DESCARGA DE CAMIONES BIODIESEL 1 (ENTRE TK3 Y SALA DE BBAS OPERADOR) | Grupo: TE-BOMBA BO112,361370,79a4e34a-87ef-4472-9c35-b34f669597e2-0005839a,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-BIO-SLA-SALA BMB TK400,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_13,escrito_slot_05_80
TE-ACT-VLV-TFPD-13783,VALVULA PRESION/VACÍO PEFOW TD Nº DE SERIE 13783 | Grupo: TE-VALVULA PEFOW TD,196872,25d0f85d-57da-4cae-8ca2-9b682363407e-00030108,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK1,contenedor_por_ancestro_project,TE-ACT-TNQ-TK1,asociado_a_contenedor,SI,btz_description_05,escrito_slot_05_80
TE-ACT-VLV-TFPD-13786,VALVULA PRESION/VACÍO PEFOW TD Nº DE SERIE 13786 | Grupo: TE-VALVULA PEFOW TD,196872,25d0f85d-57da-4cae-8ca2-9b682363407e-00030108,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK1,contenedor_por_ancestro_project,TE-ACT-TNQ-TK1,asociado_a_contenedor,SI,btz_description_06,escrito_slot_05_80
TE-ACT-VLV-TFPD-11198,VALVULA PRESION/VACÍO PEFOW TD Nº DE SERIE 11198 | Grupo: TE-VALVULA PEFOW TD,196891,25d0f85d-57da-4cae-8ca2-9b682363407e-0003011b,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK3,contenedor_por_ancestro_project,TE-ACT-TNQ-TK3,asociado_a_contenedor,SI,btz_description_05,escrito_slot_05_80
TE-ACT-VLV-TFPD-11200,VALVULA PRESION/VACÍO PEFOW TD Nº DE SERIE 11200 | Grupo: TE-VALVULA PEFOW TD,196891,25d0f85d-57da-4cae-8ca2-9b682363407e-0003011b,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK3,contenedor_por_ancestro_project,TE-ACT-TNQ-TK3,asociado_a_contenedor,SI,btz_description_06,escrito_slot_05_80
TE-ACT-VLV-TFPD-11145,VALVULA PRESION/VACÍO PEFOW TD Nº DE SERIE 11145 | Grupo: TE-VALVULA PEFOW TD,196831,25d0f85d-57da-4cae-8ca2-9b682363407e-000300df,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK4,contenedor_por_ancestro_project,TE-ACT-TNQ-TK4,asociado_a_contenedor,SI,btz_description_06,escrito_slot_05_80
TE-ACT-VLV-TFPD-11146,VALVULA PRESION/VACÍO PEFOW TD Nº DE SERIE 11146 | Grupo: TE-VALVULA PEFOW TD,196831,25d0f85d-57da-4cae-8ca2-9b682363407e-000300df,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK4,contenedor_por_ancestro_project,TE-ACT-TNQ-TK4,asociado_a_contenedor,SI,btz_description_07,escrito_slot_05_80
TE-LCT-CLT-CALDERIN,CALDERIN DE TK8 CALEFACCIONA TANQUE CON VAPOR DE PLANTA | Grupo: TE-CALDERIN TK8,287288,3ef3eb15-44e2-4f2f-86e5-968d98d4d492-00046238,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-LCT-TNQ-TK8,contenedor_por_ancestro_project,TE-LCT-TNQ-TK8,asociado_a_contenedor,SI,btz_description_05,escrito_slot_05_80
TE-ACT-BMB-BO510,BOMBA BO510 CAMIONES CARGA/ DESCARGA Y RECIRCULACION (SALA DE BOMBAS OSL) | Grupo: TE-BOMBA BO510,354957,b711483d-ace3-4f9c-be95-628f10df186b-00056a8d,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_ancestro_forzado,TE-ACT-SLA-SALA,confirmado_force_ancestor_container,SI,btz_description_06,escrito_slot_05_80
TE-ACT-BMB-BO511,BOMBA BO511 DESVIO OLEODUCTO VICENTIN-PATAGONIA (SALA DE BOMBAS OSL) | Grupo: TE-BOMBA BO511,357674,1dd21141-8de6-4d43-b824-f67da67065de-0005752a,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_ancestro_forzado,TE-ACT-SLA-SALA,confirmado_force_ancestor_container,SI,btz_description_08,escrito_slot_05_80
TE-ACT-BMB-BO512,BOMBA BO512 ALIMENTACION DE ACEITE A RENOVA (SALA DE BOMBAS OSL) | Grupo: TE-BOMBA BO512,350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_ancestro_forzado,TE-ACT-SLA-SALA,confirmado_force_ancestor_container,SI,btz_description_09,escrito_slot_05_80
TE-ACT-BMB-BO513,BOMBA BO513 EMBARQUE DE ACEITE OSL (SALA DE BOMBAS OSL) | Grupo: TE-BOMBA BO513,354957,b711483d-ace3-4f9c-be95-628f10df186b-00056a8d,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_ancestro_forzado,TE-ACT-SLA-SALA,confirmado_force_ancestor_container,SI,btz_description_07,escrito_slot_05_80
TE-ACT-TNQ-TK10,TANQUE DE ACEITE TK10 | Grupo: TE-TNQ TK10,196831,25d0f85d-57da-4cae-8ca2-9b682363407e-000300df,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-BIO-TNQ-TK402,contenedor_por_ancestro_forzado,TE-ACT-LGC-TANQUES,confirmado_force_ancestor_container,SI,btz_description_08,escrito_slot_05_80
TE-ACT-AGT-AG501,AGITADOR AG501 TANQUE TK10 | Grupo: TE-AGT AG501 TK10,196851,25d0f85d-57da-4cae-8ca2-9b682363407e-000300f3,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-BIO-TNQ-TK402,contenedor_por_ancestro_forzado,TE-ACT-LGC-TANQUES,confirmado_force_ancestor_container,SI,btz_description_05,escrito_slot_05_80
TE-ACT-TNQ-TK11,TANQUE DE ACEITE REFINADO TK11 | Grupo: TE-TNQ TK11,196872,25d0f85d-57da-4cae-8ca2-9b682363407e-00030108,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-BIO-TNQ-TK402,contenedor_por_ancestro_forzado,TE-ACT-LGC-TANQUES,confirmado_force_ancestor_container,SI,btz_description_07,escrito_slot_05_80
TE-ACT-AGT-AG502,AGITADOR AG502 TANQUE TK11 | Grupo: TE-AGT AG502 TK11,196891,25d0f85d-57da-4cae-8ca2-9b682363407e-0003011b,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-BIO-TNQ-TK402,contenedor_por_ancestro_forzado,TE-ACT-LGC-TANQUES,confirmado_force_ancestor_container,SI,btz_description_07,escrito_slot_05_80
